Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.07977104187012,50951989.0,114.0,152344,1958.0,134.0,1575.0
100.01939749717712,60048452.0,118.0,152884,2107.0,219.0,1543.0
100.96453738212585,58176061.0,109.0,152392,1966.0,222.0,1347.0
100.32684469223022,53178722.0,110.0,152594,1917.0,157.0,1471.0
100.12116146087646,41220482.0,83.0,152156,1463.0,135.0,1055.0
100.47768950462341,46068860.0,93.0,152544,1644.0,156.0,1221.0
100.20354390144348,46804106.0,95.0,152336,1658.0,138.0,1220.0
100.0051383972168,50559910.0,96.0,152762,1710.0,174.0,1196.0
100.19541144371033,29783587.0,54.0,152674,987.0,123.0,660.0
100.21291184425354,51038790.0,101.0,152134,1778.0,162.0,1274.0
100.37653422355652,56291847.0,116.0,152432,2049.0,193.0,1532.0
100.58568620681763,57133882.0,111.0,152440,1984.0,208.0,1404.0
100.96311116218567,43254571.0,83.0,152802,1480.0,152.0,1098.0
100.65434527397156,52061419.0,105.0,152172,1861.0,181.0,1345.0
100.15254545211792,63781947.0,118.0,152460,2135.0,247.0,1451.0
100.81103134155273,52868085.0,103.0,152306,1829.0,181.0,1334.0
100.88236165046692,47501617.0,93.0,152484,1651.0,163.0,1214.0
100.07205033302307,55626135.0,111.0,152288,1964.0,188.0,1421.0
100.54322457313538,55188730.0,112.0,152376,1973.0,181.0,1451.0
100.58072209358215,51384764.0,102.0,152624,1800.0,168.0,1285.0
100.84791851043701,54198564.0,107.0,152416,1899.0,187.0,1356.0
100.39376592636108,29832475.0,62.0,152630,1073.0,81.0,809.0
100.88986945152283,55309737.0,110.0,152320,1957.0,197.0,1400.0
100.76104307174683,53188085.0,103.0,152298,1844.0,196.0,1313.0
100.42481589317322,45818700.0,91.0,152292,1607.0,151.0,1158.0
100.21197772026062,41543397.0,80.0,152496,1418.0,138.0,982.0
100.65347242355347,60751601.0,115.0,152442,2061.0,221.0,1407.0
100.18178176879883,57572906.0,115.0,152394,2029.0,189.0,1466.0
101.06870317459106,46856712.0,93.0,152592,1644.0,156.0,1190.0
101.10991668701172,52872494.0,102.0,152484,1814.0,182.0,1298.0
