Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
25.003461122512817,25482708.0,1976.0,462684395,1977.0,1977.0,0.0
25.004411220550537,24616132.0,1899.0,462684395,1900.0,1900.0,0.0
25.001573085784912,28756482.0,2210.0,462684395,2211.0,2211.0,0.0
25.012535095214844,25480880.0,1963.0,462684395,1964.0,1964.0,0.0
25.013283252716064,27366659.0,2110.0,462684395,2111.0,2111.0,0.0
25.000099182128906,21456066.0,1669.0,462684395,1670.0,1670.0,0.0
25.009596347808838,23879995.0,1838.0,462684395,1839.0,1839.0,0.0
25.005975008010864,28115795.0,2172.0,462684395,2173.0,2173.0,0.0
25.00952959060669,20519443.0,1581.0,462684395,1582.0,1582.0,0.0
25.00280237197876,26679174.0,2045.0,462684395,2046.0,2046.0,0.0
25.000467538833618,23114777.0,1770.0,462684395,1771.0,1771.0,0.0
25.00249719619751,28772199.0,2205.0,462684395,2206.0,2206.0,0.0
25.01152467727661,28815983.0,2223.0,462684395,2224.0,2224.0,0.0
25.001721143722534,23213963.0,1788.0,462684395,1789.0,1789.0,0.0
25.001267671585083,24338646.0,1874.0,462684395,1875.0,1875.0,0.0
25.013570070266724,28687353.0,2219.0,462684395,2220.0,2220.0,0.0
25.0048348903656,25482615.0,1968.0,462684395,1969.0,1969.0,0.0
25.010151863098145,17489576.0,1344.0,462684395,1345.0,1345.0,0.0
25.01770853996277,22943997.0,1760.0,462684395,1761.0,1761.0,0.0
25.010949850082397,26258951.0,2016.0,462684395,2017.0,2017.0,0.0
25.016911029815674,25153589.0,1935.0,462684395,1936.0,1936.0,0.0
25.007662296295166,22012570.0,1704.0,462684395,1705.0,1705.0,0.0
25.005432844161987,26762843.0,2056.0,462684395,2057.0,2057.0,0.0
25.022858142852783,20168505.0,1547.0,462684395,1548.0,1548.0,0.0
25.01866865158081,20063855.0,1546.0,462684395,1547.0,1547.0,0.0
25.00191068649292,24963336.0,1938.0,462684395,1939.0,1939.0,0.0
25.00608229637146,26468864.0,2055.0,462684395,2056.0,2056.0,0.0
25.00713038444519,25695390.0,1981.0,462684395,1982.0,1982.0,0.0
25.01306700706482,23394228.0,1801.0,462684395,1802.0,1802.0,0.0
25.00990080833435,20651303.0,1599.0,462684395,1600.0,1600.0,0.0
