Time,Evaluations,Iterations,Objective value
2.4284093379974365,1256795.0,24.0,35026
1.2314622402191162,1256594.0,24.0,35008
1.2404510974884033,1257061.0,24.0,34978
1.2826762199401855,1256486.0,24.0,35038
2.45076322555542,1257206.0,24.0,34974
2.432896137237549,1255567.0,24.0,34926
1.5089366436004639,1257795.0,24.0,35114
1.2357761859893799,1257494.0,24.0,34908
2.4489808082580566,1258103.0,24.0,35018
1.2881991863250732,1257017.0,24.0,34924
2.4463343620300293,1256827.0,24.0,35024
1.2261707782745361,1257042.0,24.0,34946
1.1994073390960693,1256377.0,24.0,35056
1.2312560081481934,1256613.0,24.0,35044
1.228470802307129,1257121.0,24.0,34958
1.2321960926055908,1256472.0,24.0,34968
1.4036667346954346,1257662.0,24.0,35044
1.234731912612915,1257987.0,24.0,35074
2.419508457183838,1255968.0,24.0,35066
1.228144645690918,1257057.0,24.0,35028
1.2303297519683838,1256801.0,24.0,35036
1.654573917388916,1257642.0,24.0,35092
1.650559663772583,1256724.0,24.0,35010
1.2349810600280762,1258271.0,24.0,35014
2.414783477783203,1257276.0,24.0,35062
1.2276949882507324,1255915.0,24.0,34904
1.2313601970672607,1257612.0,24.0,34898
2.4333012104034424,1257189.0,24.0,35074
1.226365089416504,1256688.0,24.0,35006
1.2318942546844482,1255849.0,24.0,34986
