Time,Evaluations,Iterations,Objective value
0.09966111183166504,50862.0,126.0,156694
0.09133410453796387,50219.0,123.0,155352
0.09507012367248535,50824.0,125.0,156378
0.11252331733703613,50782.0,126.0,156552
0.09034848213195801,50703.0,125.0,156126
0.09078574180603027,50959.0,125.0,155698
0.18484783172607422,50098.0,125.0,155906
0.11104536056518555,50597.0,125.0,155874
0.18134570121765137,50072.0,123.0,155526
0.0938880443572998,50942.0,126.0,155316
0.18809819221496582,50166.0,125.0,155298
0.14742732048034668,50497.0,125.0,157102
0.19174885749816895,50328.0,125.0,155968
0.09067249298095703,50546.0,126.0,155790
0.12818169593811035,50746.0,126.0,155530
0.19001150131225586,50716.0,125.0,156100
0.08928179740905762,50293.0,126.0,155932
0.09081840515136719,50888.0,124.0,156280
0.08988571166992188,50583.0,125.0,156224
0.08986949920654297,50275.0,125.0,156474
0.09118771553039551,50775.0,124.0,155728
0.17470765113830566,50279.0,124.0,155880
0.09128832817077637,50208.0,126.0,155980
0.18517422676086426,50050.0,124.0,155918
0.09013819694519043,50647.0,127.0,156238
0.19051480293273926,50332.0,125.0,155826
0.08997201919555664,50093.0,125.0,155888
0.18165302276611328,50757.0,124.0,155400
0.18629932403564453,50198.0,124.0,155626
0.18235087394714355,50248.0,125.0,155874
