Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
100.09248614311218,99899.0,707.0,150504,0.0,9275.0
100.23736333847046,112643.0,795.0,151308,0.0,10755.0
100.15657448768616,98932.0,698.0,149424,0.0,9460.0
100.24742579460144,92076.0,647.0,150630,0.0,9132.0
100.14683628082275,97708.0,688.0,149098,0.0,9516.0
100.10893034934998,100351.0,707.0,150342,0.0,9727.0
100.04523181915283,98917.0,697.0,151292,0.0,9573.0
100.14126253128052,104238.0,728.0,151168,0.0,10926.0
100.11362481117249,109306.0,768.0,149546,0.0,10874.0
100.20742583274841,99608.0,696.0,150036,0.0,10392.0
100.1271116733551,99708.0,702.0,149868,0.0,9724.0
100.12835836410522,101503.0,712.0,151206,0.0,10239.0
100.12755632400513,96804.0,683.0,151060,0.0,9252.0
100.04195809364319,106197.0,749.0,150584,0.0,10197.0
100.08778691291809,104153.0,729.0,149980,0.0,10713.0
100.1091148853302,102988.0,721.0,150774,0.0,10572.0
100.12117862701416,93195.0,650.0,151186,0.0,9867.0
100.06894946098328,109436.0,778.0,150318,0.0,9724.0
100.07227730751038,111594.0,787.0,150840,0.0,10730.0
100.07930612564087,87944.0,611.0,151358,0.0,9608.0
100.04296040534973,110637.0,777.0,148990,0.0,11053.0
100.09575724601746,108180.0,763.0,151184,0.0,10388.0
100.06914401054382,101516.0,716.0,150558,0.0,9740.0
100.02799654006958,96693.0,685.0,150756,0.0,8885.0
100.08276319503784,94647.0,662.0,151256,0.0,9783.0
100.06305813789368,113280.0,802.0,151192,0.0,10496.0
100.08771085739136,98138.0,692.0,150518,0.0,9434.0
100.1112744808197,100728.0,707.0,149908,0.0,10104.0
100.0417582988739,107741.0,763.0,150402,0.0,9949.0
100.14758443832397,98105.0,690.0,150510,0.0,9657.0
