Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
9.000942707061768,10433003.0,3701.0,91830,3702.0,3702.0,0.0
9.00334644317627,9963826.0,3527.0,91830,3528.0,3528.0,0.0
9.000247716903687,10468563.0,3717.0,91830,3718.0,3718.0,0.0
9.001407623291016,8315638.0,2955.0,91830,2956.0,2956.0,0.0
9.000638961791992,10479022.0,3698.0,91830,3699.0,3699.0,0.0
9.00218677520752,9601922.0,3409.0,91830,3410.0,3410.0,0.0
9.003607988357544,9275040.0,3288.0,91830,3289.0,3289.0,0.0
9.001690149307251,10260128.0,3664.0,91830,3665.0,3665.0,0.0
9.000680446624756,9905258.0,3514.0,91830,3515.0,3515.0,0.0
9.00058388710022,8795621.0,3137.0,91830,3138.0,3138.0,0.0
9.001524209976196,11968490.0,4264.0,91830,4265.0,4265.0,0.0
9.001563787460327,11925882.0,4232.0,91830,4233.0,4233.0,0.0
9.000162601470947,11834060.0,4201.0,91830,4202.0,4202.0,0.0
9.000500440597534,9041606.0,3208.0,91830,3209.0,3209.0,0.0
9.00187873840332,11978826.0,4233.0,91830,4234.0,4234.0,0.0
9.001463413238525,11957415.0,4264.0,91830,4265.0,4265.0,0.0
9.00048279762268,10646141.0,3768.0,91830,3769.0,3769.0,0.0
9.002542972564697,10275437.0,3634.0,91830,3635.0,3635.0,0.0
9.000821113586426,6862762.0,2447.0,91830,2448.0,2448.0,0.0
9.000841617584229,11244610.0,3975.0,91830,3976.0,3976.0,0.0
9.000524759292603,11492124.0,4092.0,91830,4093.0,4093.0,0.0
9.00353717803955,9815201.0,3480.0,91830,3481.0,3481.0,0.0
9.00014591217041,11290915.0,4004.0,91830,4005.0,4005.0,0.0
9.000633955001831,10868548.0,3852.0,91830,3853.0,3853.0,0.0
9.000101566314697,10485750.0,3718.0,91830,3719.0,3719.0,0.0
9.000630617141724,11930387.0,4230.0,91830,4231.0,4231.0,0.0
9.000399589538574,11781974.0,4195.0,91830,4196.0,4196.0,0.0
9.001121759414673,7704404.0,2732.0,91830,2733.0,2733.0,0.0
9.00053882598877,9668928.0,3456.0,91830,3457.0,3457.0,0.0
9.002794742584229,10288663.0,3648.0,91830,3649.0,3649.0,0.0
