Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
3.619107723236084,184683.0,215.0,17937024,170.0,529.0,3872.0
3.613888740539551,154034.0,338.0,17212548,148.0,251.0,2761.0
3.6179733276367188,148354.0,441.0,17212548,140.0,135.0,2235.0
3.6173884868621826,173212.0,457.0,17367328,154.0,237.0,2998.0
3.6243350505828857,155412.0,328.0,17212548,144.0,261.0,2527.0
3.6198830604553223,168108.0,248.0,17212548,154.0,170.0,2741.0
3.6123580932617188,154709.0,466.0,17212548,147.0,212.0,2470.0
3.6168911457061768,148199.0,384.0,17212548,145.0,115.0,2292.0
3.616570472717285,163220.0,243.0,17212548,155.0,277.0,2884.0
3.6192965507507324,139002.0,393.0,17367328,135.0,221.0,2262.0
3.6145360469818115,178322.0,247.0,17367328,162.0,669.0,3948.0
3.6128432750701904,162171.0,379.0,17212548,153.0,191.0,2739.0
3.6217570304870605,136665.0,348.0,17212548,137.0,136.0,1948.0
3.6179425716400146,157303.0,457.0,17212548,146.0,258.0,2630.0
3.621232271194458,165827.0,258.0,17367328,150.0,190.0,2690.0
3.6122565269470215,196958.0,430.0,19612684,176.0,451.0,2955.0
3.6174569129943848,180253.0,435.0,17212548,161.0,413.0,3473.0
3.6150500774383545,159120.0,466.0,17212548,147.0,151.0,2495.0
3.6143276691436768,186416.0,446.0,17212548,160.0,336.0,3458.0
3.6122939586639404,157428.0,464.0,17212548,146.0,142.0,2470.0
3.616748809814453,161962.0,463.0,17212548,149.0,204.0,2561.0
3.6192526817321777,175829.0,228.0,17212548,159.0,450.0,3614.0
3.61812686920166,149681.0,463.0,17212548,143.0,184.0,2273.0
3.6135263442993164,134454.0,438.0,17212548,136.0,145.0,1983.0
3.6124532222747803,163716.0,475.0,17212548,148.0,115.0,2451.0
3.617192268371582,162331.0,355.0,17212548,155.0,192.0,2344.0
3.613116979598999,161907.0,431.0,17212548,149.0,101.0,2621.0
3.6192986965179443,142109.0,340.0,17212548,141.0,173.0,2209.0
3.6173112392425537,147290.0,419.0,17212548,142.0,150.0,2260.0
3.614759922027588,164465.0,241.0,17212548,156.0,241.0,3129.0
