Time,Evaluations,Iterations,Objective value
0.43718862533569336,422250.0,24.0,7445966
0.4596593379974365,446128.0,24.0,7444964
0.7955813407897949,399286.0,24.0,7459210
0.42089152336120605,405810.0,24.0,7435858
0.5658082962036133,394252.0,24.0,7477504
0.529390811920166,407849.0,24.0,7459428
0.41332173347473145,392856.0,24.0,7444866
0.42223525047302246,406213.0,24.0,7415186
0.43236255645751953,417401.0,24.0,7473642
0.8249454498291016,403423.0,24.0,7457350
0.4846036434173584,383615.0,24.0,7452526
0.5072624683380127,416559.0,24.0,7453658
0.6773309707641602,416609.0,24.0,7454112
0.5693917274475098,434632.0,24.0,7451350
0.7379581928253174,463019.0,24.0,7443392
0.40990233421325684,394048.0,24.0,7468028
0.45304441452026367,437320.0,24.0,7443938
0.4193909168243408,403817.0,24.0,7487020
0.541752815246582,421124.0,24.0,7462978
0.5519275665283203,379093.0,24.0,7387012
0.4315621852874756,418244.0,24.0,7448558
0.8420593738555908,415471.0,24.0,7440824
0.8964149951934814,439180.0,24.0,7423608
0.4205644130706787,403605.0,24.0,7458912
0.4417095184326172,427270.0,24.0,7439554
0.6620581150054932,405156.0,24.0,7450218
0.45571064949035645,442274.0,24.0,7463688
0.4058802127838135,387897.0,24.0,7489072
0.5298147201538086,439243.0,24.0,7461750
0.8592894077301025,416755.0,24.0,7443186
