Time,Evaluations,Iterations,Objective value
0.0822141170501709,50610.0,168.0,15520790
0.1720421314239502,50112.0,167.0,15564186
0.0818185806274414,50692.0,169.0,15519313
0.1651320457458496,50543.0,169.0,15503378
0.08079886436462402,50128.0,168.0,15506903
0.08157610893249512,50029.0,167.0,15538175
0.08061337471008301,50034.0,166.0,15540635
0.08179163932800293,50649.0,168.0,15542886
0.08393335342407227,50830.0,167.0,15548763
0.16796255111694336,50073.0,169.0,15533155
0.1724236011505127,50119.0,171.0,15565840
0.11245274543762207,50209.0,165.0,15519942
0.08083891868591309,50394.0,168.0,15466174
0.1672379970550537,50650.0,169.0,15520791
0.08241581916809082,50741.0,171.0,15584194
0.08183813095092773,50146.0,167.0,15508132
0.0817263126373291,50128.0,170.0,15549392
0.08225560188293457,50437.0,170.0,15512996
0.1656637191772461,50504.0,170.0,15507068
0.08222365379333496,50363.0,169.0,15504379
0.16640138626098633,50481.0,168.0,15553583
0.1692216396331787,50108.0,168.0,15514025
0.17244863510131836,50384.0,167.0,15588463
0.08231997489929199,50205.0,168.0,15504892
0.08249449729919434,50382.0,170.0,15494815
0.08180093765258789,50517.0,167.0,15526832
0.0811612606048584,50031.0,168.0,15544922
0.16649866104125977,50067.0,167.0,15556216
0.08119320869445801,50344.0,168.0,15524704
0.0819542407989502,50740.0,168.0,15514215
