Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
225.1013674736023,74884538.0,433.0,8207366,434.0,434.0,0.0
225.2908751964569,66001503.0,377.0,8231452,378.0,378.0,0.0
225.17828249931335,68115369.0,393.0,8234824,394.0,394.0,0.0
225.20452094078064,66068465.0,385.0,8210736,386.0,386.0,0.0
225.14961886405945,61081782.0,354.0,8209574,355.0,355.0,0.0
225.18921494483948,64501082.0,375.0,8201178,376.0,376.0,0.0
225.2549057006836,67185276.0,386.0,8227422,387.0,387.0,0.0
225.48282480239868,70023665.0,406.0,8207918,407.0,407.0,0.0
225.05521631240845,71867509.0,409.0,8214154,410.0,410.0,0.0
225.1367528438568,71162634.0,412.0,8230276,413.0,413.0,0.0
225.36168026924133,60042672.0,344.0,8216104,345.0,345.0,0.0
225.3410725593567,64276391.0,372.0,8204016,373.0,373.0,0.0
225.25042247772217,65336654.0,373.0,8212362,374.0,374.0,0.0
225.6313934326172,58984408.0,338.0,8235778,339.0,339.0,0.0
225.08086490631104,62460353.0,360.0,8196912,361.0,361.0,0.0
225.25349879264832,61913773.0,356.0,8217232,357.0,357.0,0.0
225.39949655532837,63745089.0,365.0,8230644,366.0,366.0,0.0
225.0661916732788,64945217.0,374.0,8214372,375.0,375.0,0.0
225.34121537208557,68349689.0,393.0,8208656,394.0,394.0,0.0
225.0729103088379,65801017.0,378.0,8222598,379.0,379.0,0.0
225.00044322013855,71903711.0,413.0,8195180,414.0,414.0,0.0
225.10097575187683,66034345.0,378.0,8216010,379.0,379.0,0.0
225.2416968345642,74110660.0,428.0,8219566,429.0,429.0,0.0
225.31710290908813,66529259.0,379.0,8216270,380.0,380.0,0.0
225.77495789527893,65520380.0,372.0,8222782,373.0,373.0,0.0
225.23418927192688,70106560.0,405.0,8222998,406.0,406.0,0.0
225.33074831962585,63638539.0,368.0,8217336,369.0,369.0,0.0
225.67176389694214,70779939.0,408.0,8221372,409.0,409.0,0.0
225.27055978775024,67830354.0,385.0,8212800,386.0,386.0,0.0
225.5686376094818,76057256.0,442.0,8223438,443.0,443.0,0.0
