Time,Evaluations,Iterations,Objective value
9.730468511581421,1338494.0,24.0,151082
10.04108476638794,1349551.0,24.0,151570
9.99268102645874,1362279.0,24.0,151068
13.242446184158325,1340776.0,24.0,150738
8.673282146453857,1325013.0,24.0,151598
8.82271146774292,1372553.0,24.0,151192
9.247913599014282,1341921.0,24.0,151128
8.975834608078003,1341539.0,24.0,151874
9.588720798492432,1334228.0,24.0,151646
9.837641954421997,1348158.0,24.0,151160
10.531222820281982,1333380.0,24.0,151268
8.76186490058899,1349109.0,24.0,151822
13.443929433822632,1334638.0,24.0,151152
8.601155757904053,1303058.0,24.0,151274
14.088042974472046,1365501.0,24.0,151648
12.177847146987915,1346644.0,24.0,151722
10.338656902313232,1334843.0,24.0,151140
8.670911312103271,1353732.0,24.0,151408
11.675470352172852,1326700.0,24.0,151176
8.812553405761719,1376975.0,24.0,151992
8.86720323562622,1348199.0,24.0,150982
9.031168460845947,1339563.0,24.0,151546
8.707958698272705,1352113.0,24.0,151570
9.286034107208252,1339010.0,24.0,151488
8.695805311203003,1359827.0,24.0,151496
8.334299802780151,1360111.0,24.0,151678
11.853490829467773,1342978.0,24.0,151126
10.47569751739502,1316279.0,24.0,151370
12.426993131637573,1341142.0,24.0,151324
10.077547550201416,1297817.0,24.0,151118
