Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.00070977210999,114869.0,86111.0,156822,0.0,357.0,2274.0
100.00030136108398,153821.0,85141.0,154404,0.0,590.0,3075.0
100.00068068504333,965911.0,83912.0,153186,0.0,1463.0,6133.0
100.00045323371887,276297.0,86919.0,154386,0.0,1189.0,5210.0
100.00149059295654,344301.0,75051.0,153400,0.0,1447.0,6189.0
100.00016069412231,509067.0,71580.0,153292,0.0,2218.0,8813.0
100.00046730041504,170750.0,84055.0,155402,0.0,655.0,3229.0
100.00125741958618,157862.0,87716.0,154648,0.0,649.0,2976.0
100.00013208389282,297853.0,84405.0,153272,0.0,1285.0,5166.0
100.00032329559326,309476.0,84232.0,153558,0.0,1300.0,5733.0
100.00096988677979,157821.0,77750.0,156160,0.0,203.0,1636.0
100.00133752822876,120027.0,90388.0,156040,0.0,443.0,2544.0
100.0006160736084,871523.0,56897.0,153070,0.0,4015.0,14621.0
100.00099325180054,478238.0,91998.0,155158,0.0,235.0,1747.0
100.00050687789917,143368.0,84611.0,156594,0.0,529.0,2731.0
100.00031685829163,334674.0,76637.0,153828,0.0,1394.0,5669.0
100.00072073936462,202778.0,88036.0,154136,0.0,815.0,3818.0
100.00140905380249,310195.0,85133.0,154140,0.0,1323.0,5568.0
100.00028562545776,549006.0,72314.0,154906,0.0,1471.0,6151.0
100.00027251243591,294087.0,75350.0,153740,0.0,905.0,4138.0
100.00049614906311,289158.0,80793.0,153918,0.0,1249.0,5330.0
100.00043272972107,460707.0,75892.0,153934,0.0,2047.0,7901.0
100.00103712081909,249853.0,92628.0,154742,0.0,1051.0,4492.0
100.000648021698,430261.0,79682.0,152896,0.0,1892.0,7585.0
100.00017666816711,310211.0,78102.0,154628,0.0,1209.0,5235.0
100.00046110153198,408611.0,75390.0,153836,0.0,1863.0,7044.0
100.00131702423096,351545.0,66435.0,153690,0.0,1480.0,6182.0
100.0007529258728,248349.0,85140.0,155110,0.0,1019.0,4518.0
100.00038123130798,1081009.0,56131.0,152432,0.0,4891.0,17680.0
100.00026202201843,471023.0,62473.0,153040,0.0,1757.0,6999.0
