Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
6.007396936416626,57325.0,850.0,3768,0.0,2861.0
6.002844572067261,47691.0,676.0,3754,0.0,4363.0
6.010930776596069,27160.0,387.0,3808,0.0,2328.0
6.003603219985962,49914.0,723.0,3790,0.0,3578.0
6.001615762710571,42517.0,609.0,3784,0.0,3477.0
6.002575874328613,41001.0,577.0,3766,0.0,4009.0
6.005555152893066,31367.0,449.0,3788,0.0,2567.0
6.010314702987671,55396.0,835.0,3752,0.0,1892.0
6.006632089614868,32915.0,477.0,3746,0.0,2323.0
6.002817630767822,51630.0,746.0,3776,0.0,3822.0
6.001515626907349,33661.0,482.0,3778,0.0,2749.0
6.00797438621521,57877.0,844.0,3810,0.0,3797.0
6.005207538604736,47585.0,674.0,3746,0.0,4385.0
6.002458810806274,51280.0,742.0,3746,0.0,3728.0
6.004691123962402,34658.0,494.0,3754,0.0,2978.0
6.00424337387085,49241.0,704.0,3744,0.0,4121.0
6.007440090179443,45993.0,647.0,3746,0.0,4521.0
6.000980854034424,65293.0,1008.0,3754,0.0,717.0
6.001714706420898,79212.0,1220.0,3748,0.0,1068.0
6.0155885219573975,27543.0,394.0,3774,0.0,2263.0
6.001099348068237,52054.0,754.0,3762,0.0,3734.0
6.003528356552124,45638.0,643.0,3754,0.0,4422.0
6.009430170059204,29878.0,424.0,3768,0.0,2678.0
6.014646053314209,42559.0,612.0,3820,0.0,3327.0
6.010755777359009,45906.0,647.0,3750,0.0,4434.0
6.002981901168823,27287.0,389.0,3778,0.0,2327.0
6.0040669441223145,33680.0,480.0,3746,0.0,2896.0
6.002904176712036,65042.0,987.0,3778,0.0,1810.0
6.0006678104400635,41844.0,619.0,3754,0.0,2164.0
6.00506854057312,32674.0,475.0,3746,0.0,2210.0
