Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
4.8401172161102295,1202128.0,4464.0,6292,961.0,468.0,915.0
4.840284109115601,1354915.0,7377.0,6292,658.0,299.0,584.0
4.840200901031494,326375.0,7488.0,6156,260.0,134.0,297.0
4.8402183055877686,1148678.0,6119.0,6316,829.0,409.0,713.0
4.840306758880615,160424.0,10088.0,6330,139.0,56.0,128.0
4.840626001358032,2475892.0,4246.0,6292,2133.0,1102.0,2015.0
4.840385675430298,281819.0,10517.0,6310,234.0,100.0,204.0
4.84022068977356,900881.0,7936.0,6332,585.0,238.0,431.0
4.840214967727661,555850.0,7727.0,6352,468.0,217.0,437.0
4.840077638626099,83156.0,6700.0,6310,66.0,21.0,75.0
4.8400819301605225,2297277.0,4859.0,6292,1932.0,871.0,1666.0
4.840329170227051,292310.0,7366.0,6352,239.0,111.0,231.0
4.840675354003906,134845.0,8888.0,6354,89.0,31.0,99.0
4.840380907058716,903471.0,6501.0,6292,726.0,366.0,691.0
4.840284109115601,200828.0,10352.0,6412,169.0,64.0,164.0
4.840260028839111,849952.0,5189.0,6334,534.0,260.0,500.0
4.840437650680542,78905.0,10572.0,6310,68.0,24.0,77.0
4.840102434158325,97117.0,10723.0,6366,68.0,29.0,86.0
4.840388536453247,120438.0,10846.0,6406,104.0,41.0,109.0
4.840335845947266,124222.0,6020.0,6352,97.0,38.0,112.0
4.840342044830322,124773.0,7746.0,6452,86.0,29.0,100.0
4.8407042026519775,75352.0,8157.0,6518,65.0,24.0,75.0
4.8400719165802,123393.0,9118.0,6366,54.0,23.0,73.0
4.840317010879517,159946.0,10172.0,6364,139.0,62.0,151.0
4.840195655822754,49318.0,8452.0,6538,44.0,17.0,71.0
4.8409411907196045,524875.0,8427.0,6336,294.0,130.0,269.0
4.840210914611816,85716.0,6165.0,6374,76.0,31.0,90.0
4.84060525894165,1379072.0,3442.0,6274,1190.0,606.0,1065.0
4.8402392864227295,485616.0,6085.0,6330,381.0,187.0,362.0
4.840306997299194,127314.0,9705.0,6330,106.0,45.0,121.0
