Time,Objective value
0.0016818046569824219,1051708640
0.0018315315246582031,1051708640
0.004427909851074219,949785913
0.006971597671508789,920172551
0.009505271911621094,920172551
0.01199197769165039,853470391
0.014532089233398438,853288218
0.017012596130371094,835320243
0.019497394561767578,835320243
0.021956205368041992,833691384
0.0243990421295166,812059768
0.026844263076782227,811587558
0.029331684112548828,799355695
0.03175973892211914,794742060
0.03421354293823242,794742060
0.036660194396972656,755554074
0.03911161422729492,729570486
0.041550636291503906,728859078
0.04400753974914551,728859078
0.04736638069152832,728643592
0.049822330474853516,728643592
0.05223369598388672,728643592
0.05626082420349121,728643592
0.05860137939453125,726979905
0.06092190742492676,724854138
0.06407308578491211,724854138
0.0664072036743164,693849868
0.07041621208190918,693849868
0.07273745536804199,690912972
0.07503771781921387,690912972
0.07816553115844727,690141009
0.08045220375061035,688452800
0.08274364471435547,686642666
0.0850069522857666,686012045
0.08810925483703613,685688330
0.09035873413085938,684858683
0.09344625473022461,684036150
0.09655904769897461,684036150
0.09884881973266602,682549226
0.10192418098449707,682005714
0.10666847229003906,682005714
0.11314797401428223,682005714
0.11547064781188965,682005714
0.1194920539855957,681779947
0.1259593963623047,681556809
0.129990816116333,681352373
0.13480377197265625,681352373
0.13878893852233887,680499731
0.14271092414855957,680499731
0.14838290214538574,680499731
0.15070557594299316,679961905
0.15795350074768066,679961905
0.16115474700927734,679961905
0.166764497756958,679961905
0.17325830459594727,679961905
0.17646002769470215,679568284
0.17963504791259766,679568284
0.18691253662109375,678811855
0.1901099681854248,678811855
0.19408130645751953,678811855
0.19805550575256348,678649687
0.20282578468322754,678649687
0.2084815502166748,678385935
0.211625337600708,678385935
0.2172837257385254,678385935
0.2212512493133545,678385935
0.22690558433532715,678385935
0.23174285888671875,678196798
0.23821139335632324,678196798
0.24224114418029785,677935053
0.24541044235229492,677815243
0.2519083023071289,677815243
0.25673699378967285,677754110
0.2623915672302246,677588044
0.2680704593658447,677588044
0.2729356288909912,677588044
0.28028154373168945,677588044
0.28428030014038086,677588044
0.28829169273376465,677588044
0.29311537742614746,676869007
0.29793286323547363,676731295
0.30358314514160156,676731295
0.30838918685913086,676641913
0.3132193088531494,675738512
0.31801486015319824,675522286
0.32361674308776855,675412444
0.32756972312927246,674746100
0.3306906223297119,674592742
0.33708834648132324,673810749
0.3419342041015625,673810749
0.34507036209106445,673810749
0.34819626808166504,673810749
0.3512876033782959,673810749
0.35350584983825684,673810749
0.35823869705200195,673810749
0.3613622188568115,673702140
0.36611151695251465,673702140
0.3700704574584961,673702140
0.37320399284362793,673702140
0.3771491050720215,673695520
0.38193845748901367,673695520
0.38509654998779297,673695520
0.3898923397064209,673695520
0.3963134288787842,672841316
0.40033864974975586,671899922
0.4034574031829834,670738710
0.4074075222015381,670738710
0.4096531867980957,670712787
0.4127364158630371,670281277
0.4166884422302246,669926376
0.4214508533477783,669926376
0.4245638847351074,669500012
0.42764735221862793,669343259
0.43078041076660156,669343259
0.4355278015136719,669343259
0.4378190040588379,669343259
0.44341397285461426,669343259
0.4482123851776123,669343259
0.4521982669830322,669122573
0.45781588554382324,669122573
0.4617795944213867,669122573
0.4690225124359131,669122573
0.47716665267944336,669122573
0.4828817844390869,669122573
0.48690342903137207,669122573
0.4917576313018799,668371155
0.4982733726501465,668371155
0.5023195743560791,667892983
0.5080204010009766,667892983
0.5128726959228516,667876112
0.5151815414428711,667445533
0.5208356380462646,666551763
0.5240106582641602,666551763
0.5305137634277344,666551763
0.5353519916534424,666551763
0.5418016910552979,666551763
0.5483262538909912,666551763
0.5515341758728027,666551763
0.5588598251342773,666551763
0.5662193298339844,666500290
0.5718743801116943,666500290
0.576728343963623,666499609
0.58160400390625,666499609
0.5864794254302979,666499609
0.5913190841674805,666499609
0.5952713489532471,666499609
0.6001057624816895,666499609
0.6066083908081055,666499609
0.6122479438781738,666499609
0.6162619590759277,666499609
0.6211297512054443,666455293
