Time,Evaluations,Iterations,Objective value
1.9231820106506348,1250025.0,24.0,161290
1.922393560409546,1250025.0,24.0,160150
1.9271645545959473,1250025.0,24.0,161106
2.9701273441314697,1250025.0,24.0,161116
3.115224599838257,1250025.0,24.0,160022
2.591322422027588,1250025.0,24.0,160406
4.076704502105713,1250025.0,24.0,161396
2.637826681137085,1250025.0,24.0,161112
2.389890193939209,1250025.0,24.0,160232
3.048316478729248,1250025.0,24.0,160990
2.421607732772827,1250025.0,24.0,161254
4.152304410934448,1250025.0,24.0,161230
3.1086175441741943,1250025.0,24.0,161066
1.9364666938781738,1250025.0,24.0,161304
2.616769313812256,1250025.0,24.0,161326
1.9231619834899902,1250025.0,24.0,160668
1.939293622970581,1250025.0,24.0,161366
3.6317028999328613,1250025.0,24.0,161112
1.9346261024475098,1250025.0,24.0,160598
1.9590976238250732,1250025.0,24.0,161014
1.9312171936035156,1250025.0,24.0,160480
4.0587852001190186,1250025.0,24.0,159656
1.9259307384490967,1250025.0,24.0,160946
3.3673102855682373,1250025.0,24.0,160154
1.9267516136169434,1250025.0,24.0,160382
2.208444833755493,1250025.0,24.0,161292
2.4102132320404053,1250025.0,24.0,160544
1.92915940284729,1250025.0,24.0,161616
2.38000226020813,1250025.0,24.0,160408
3.013963460922241,1250025.0,24.0,160888
