Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
3.611220359802246,3684503.0,2714.0,17997928,2715.0,2715.0,0.0
3.6108670234680176,5231281.0,3854.0,17997928,3855.0,3855.0,0.0
3.6111302375793457,3742354.0,2758.0,17997928,2759.0,2759.0,0.0
3.610689401626587,3318202.0,2444.0,17997928,2445.0,2445.0,0.0
3.6103315353393555,5098333.0,3760.0,17997928,3761.0,3761.0,0.0
3.6107120513916016,5186070.0,3823.0,17997928,3824.0,3824.0,0.0
3.6101255416870117,5223135.0,3851.0,17997928,3852.0,3852.0,0.0
3.610475540161133,5178086.0,3816.0,17997928,3817.0,3817.0,0.0
3.610725164413452,5187330.0,3826.0,17997928,3827.0,3827.0,0.0
3.6103403568267822,4675813.0,3446.0,17997928,3447.0,3447.0,0.0
3.610832452774048,5223431.0,3851.0,17997928,3852.0,3852.0,0.0
3.610027313232422,5187906.0,3823.0,17997928,3824.0,3824.0,0.0
3.6104893684387207,4934170.0,3639.0,17997928,3640.0,3640.0,0.0
3.6106903553009033,5187801.0,3822.0,17997928,3823.0,3823.0,0.0
3.611368417739868,3622245.0,2670.0,17997928,2671.0,2671.0,0.0
3.610851526260376,2842987.0,2095.0,17997928,2096.0,2096.0,0.0
3.6113080978393555,3872718.0,2855.0,17997928,2856.0,2856.0,0.0
3.6103386878967285,5209178.0,3840.0,17997928,3841.0,3841.0,0.0
3.610198736190796,4025814.0,2968.0,17997928,2969.0,2969.0,0.0
3.610867500305176,2902316.0,2139.0,17997928,2140.0,2140.0,0.0
3.610422372817993,3990837.0,2941.0,17997928,2942.0,2942.0,0.0
3.610610008239746,4562155.0,3362.0,17997928,3363.0,3363.0,0.0
3.6106977462768555,4540323.0,3346.0,17997928,3347.0,3347.0,0.0
3.6100611686706543,4114512.0,3032.0,17997928,3033.0,3033.0,0.0
3.610862970352173,4078399.0,3007.0,17997928,3008.0,3008.0,0.0
3.610031843185425,4513889.0,3327.0,17997928,3328.0,3328.0,0.0
3.6100122928619385,4795953.0,3536.0,17997928,3537.0,3537.0,0.0
3.6100637912750244,5188760.0,3824.0,17997928,3825.0,3825.0,0.0
3.6105780601501465,3337387.0,2460.0,17997928,2461.0,2461.0,0.0
3.610914945602417,4176316.0,3079.0,17997928,3080.0,3080.0,0.0
