Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
656.8518331050873,84635309.0,414.0,44876952,415.0,415.0,0.0
656.6703524589539,87453886.0,429.0,44881534,430.0,430.0,0.0
655.5704939365387,87686240.0,427.0,44859234,428.0,428.0,0.0
655.5551378726959,96021285.0,467.0,44871700,468.0,468.0,0.0
656.7484652996063,85032738.0,412.0,44870164,413.0,413.0,0.0
655.5373916625977,88765338.0,431.0,44864986,432.0,432.0,0.0
655.3880889415741,82440871.0,401.0,44862612,402.0,402.0,0.0
655.6318085193634,88739459.0,430.0,44867628,431.0,431.0,0.0
655.9290671348572,94381885.0,464.0,44874062,465.0,465.0,0.0
656.4467823505402,94050178.0,460.0,44867482,461.0,461.0,0.0
656.7121505737305,90611248.0,443.0,44874452,444.0,444.0,0.0
655.5242681503296,88350231.0,430.0,44878774,431.0,431.0,0.0
655.9169499874115,91398861.0,446.0,44866306,447.0,447.0,0.0
655.615315914154,87766641.0,425.0,44879892,426.0,426.0,0.0
656.44069647789,88073091.0,428.0,44868504,429.0,429.0,0.0
656.2221300601959,89863672.0,427.0,44880742,428.0,428.0,0.0
656.0632948875427,84571744.0,413.0,44868958,414.0,414.0,0.0
656.2649338245392,87043035.0,423.0,44874276,424.0,424.0,0.0
655.787407875061,84933995.0,411.0,44865842,412.0,412.0,0.0
655.5211403369904,91126948.0,442.0,44883522,443.0,443.0,0.0
656.7952268123627,92651089.0,442.0,44873062,443.0,443.0,0.0
655.4787609577179,86139786.0,420.0,44882940,421.0,421.0,0.0
656.8511323928833,88086840.0,426.0,44869592,427.0,427.0,0.0
655.711754322052,87567670.0,427.0,44862572,428.0,428.0,0.0
655.9956727027893,87777071.0,422.0,44849538,423.0,423.0,0.0
655.703920841217,87112277.0,427.0,44866610,428.0,428.0,0.0
656.4475014209747,91210198.0,444.0,44884576,445.0,445.0,0.0
656.324319601059,82443796.0,398.0,44882628,399.0,399.0,0.0
655.3839359283447,86858691.0,425.0,44848700,426.0,426.0,0.0
655.8935680389404,83812845.0,405.0,44872052,406.0,406.0,0.0
