Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.01855301856995,13879719.0,589.0,156390,589.0,8166.0,29605.0
100.00886702537537,16362213.0,741.0,156158,741.0,6769.0,26384.0
100.00974822044373,5365083.0,8213.0,156120,169.0,631.0,4097.0
100.00697684288025,5372416.0,8738.0,156058,233.0,944.0,6424.0
100.00474381446838,4774939.0,6909.0,155448,176.0,876.0,4438.0
100.02961945533752,18178674.0,762.0,155494,762.0,7607.0,25860.0
100.01334476470947,24396017.0,1185.0,155864,1185.0,3846.0,11979.0
100.01020669937134,4750322.0,8705.0,156714,213.0,1274.0,6384.0
100.00781011581421,5918059.0,7064.0,156174,261.0,2037.0,9921.0
100.00435376167297,9349742.0,6856.0,155454,424.0,1251.0,6534.0
100.00901317596436,4166138.0,8023.0,156500,185.0,956.0,5317.0
100.0116958618164,3972132.0,7108.0,157488,139.0,280.0,2441.0
100.00831151008606,6454550.0,7010.0,155868,277.0,2636.0,11313.0
100.0079071521759,6519434.0,5432.0,156448,286.0,2800.0,11951.0
100.01817321777344,13023186.0,5584.0,156238,625.0,1980.0,7612.0
100.04251837730408,13618784.0,589.0,156906,589.0,7777.0,28516.0
100.09639763832092,22364213.0,1055.0,155740,1055.0,5742.0,19424.0
100.00859546661377,4766198.0,6060.0,155864,211.0,1531.0,7190.0
100.00965595245361,9397570.0,3750.0,155844,409.0,4947.0,17895.0
100.0069055557251,12028430.0,493.0,156580,493.0,8762.0,33993.0
100.00358700752258,6211817.0,7121.0,155370,288.0,878.0,4617.0
100.10457420349121,22117113.0,1067.0,155944,1067.0,3871.0,12818.0
100.10894584655762,21633086.0,1013.0,156804,1013.0,6221.0,19256.0
100.0173647403717,3007082.0,8753.0,156404,139.0,282.0,2437.0
100.0402204990387,17515530.0,770.0,156576,770.0,7235.0,22700.0
100.18803596496582,12316182.0,513.0,156268,513.0,8286.0,29966.0
100.09121203422546,12337258.0,507.0,155992,507.0,8947.0,31549.0
100.00407695770264,5008421.0,8414.0,155714,211.0,1279.0,7435.0
100.03249597549438,20251253.0,962.0,156268,962.0,3978.0,13915.0
100.03142547607422,25303974.0,1214.0,155762,1214.0,4827.0,15669.0
