Time,Evaluations,Iterations,Objective value
3.0900280475616455,1353226.0,24.0,149780
2.4648783206939697,1351676.0,24.0,149610
3.50351881980896,1362820.0,24.0,150202
2.515268087387085,1302930.0,24.0,149660
2.2698450088500977,1337119.0,24.0,148988
2.4304423332214355,1324262.0,24.0,149918
2.229619264602661,1325397.0,24.0,149828
3.7496821880340576,1374905.0,24.0,149090
3.231327772140503,1338279.0,24.0,149546
3.5100769996643066,1349276.0,24.0,150466
2.770481824874878,1355251.0,24.0,149778
2.2498714923858643,1342623.0,24.0,149624
2.188035726547241,1301298.0,24.0,149848
2.848134756088257,1355546.0,24.0,149428
3.941781520843506,1359995.0,24.0,149936
3.7957687377929688,1352317.0,24.0,149710
2.904324769973755,1314579.0,24.0,149664
2.2871482372283936,1368257.0,24.0,149312
3.0642361640930176,1331803.0,24.0,149356
2.5165486335754395,1380837.0,24.0,149858
4.77126407623291,1364618.0,24.0,149416
2.2717151641845703,1350910.0,24.0,149748
2.2385172843933105,1336023.0,24.0,149898
3.1402056217193604,1365525.0,24.0,149706
2.2328898906707764,1329672.0,24.0,149954
2.315748929977417,1382484.0,24.0,149658
3.6816232204437256,1358692.0,24.0,149878
4.2276036739349365,1332344.0,24.0,149400
2.849729061126709,1312583.0,24.0,149438
2.741974353790283,1353474.0,24.0,149742
