Time,Evaluations,Iterations,Objective value
0.029150962829589844,50167.0,238.0,3748
0.027589082717895508,50055.0,235.0,3788
0.04670238494873047,50241.0,238.0,3748
0.026390790939331055,50056.0,237.0,3750
0.02830815315246582,50136.0,237.0,3746
0.04240918159484863,50249.0,240.0,3764
0.028924942016601562,50199.0,239.0,3752
0.026358604431152344,50184.0,239.0,3746
0.02664637565612793,50032.0,236.0,3746
0.025988101959228516,50009.0,236.0,3750
0.048448801040649414,50034.0,236.0,3760
0.047559261322021484,50126.0,237.0,3750
0.025996685028076172,50059.0,236.0,3746
0.026603221893310547,50084.0,236.0,3752
0.026090621948242188,50198.0,235.0,3748
0.02661275863647461,50163.0,236.0,3800
0.02620697021484375,50110.0,237.0,3758
0.026039838790893555,50152.0,238.0,3744
0.02810359001159668,50055.0,236.0,3746
0.027986526489257812,50010.0,237.0,3744
0.027036428451538086,50206.0,239.0,3750
0.026471853256225586,50096.0,235.0,3750
0.0468142032623291,50067.0,238.0,3744
0.04648995399475098,50196.0,237.0,3750
0.04736828804016113,50216.0,238.0,3752
0.02602839469909668,50112.0,238.0,3744
0.02605891227722168,50209.0,238.0,3746
0.049094200134277344,50171.0,237.0,3746
0.0278170108795166,50035.0,238.0,3744
0.026831388473510742,50052.0,239.0,3754
