Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
107.01309776306152,54478987.0,23.0,150276,984.0,24.0,9.0
102.98067116737366,55000392.0,23.0,150608,1001.0,24.0,9.0
103.4022331237793,50113968.0,23.0,150208,965.0,24.0,9.0
106.56725525856018,48490752.0,22.0,150058,872.0,23.0,8.0
102.54980564117432,48130817.0,22.0,150002,868.0,23.0,8.0
108.27695369720459,54828721.0,23.0,150286,1004.0,24.0,9.0
100.88890266418457,57434288.0,23.0,150236,1026.0,24.0,9.0
103.11418962478638,53422649.0,23.0,150112,987.0,24.0,9.0
106.53590083122253,50141760.0,22.0,150450,889.0,23.0,8.0
101.08598518371582,54415993.0,23.0,150570,959.0,24.0,9.0
105.64299297332764,58323487.0,24.0,150076,1074.0,25.0,10.0
107.6010332107544,59887674.0,24.0,150114,1111.0,25.0,10.0
103.06042766571045,50956953.0,22.0,150656,919.0,23.0,8.0
116.80954146385193,55935356.0,23.0,150330,1001.0,24.0,9.0
104.25315761566162,61131669.0,24.0,150328,1097.0,25.0,10.0
101.50282764434814,54359366.0,23.0,150750,997.0,24.0,9.0
113.33086824417114,57715339.0,23.0,150276,1038.0,24.0,9.0
107.0097324848175,51983128.0,23.0,150386,955.0,24.0,9.0
107.62482762336731,48414955.0,22.0,150182,899.0,23.0,8.0
112.04616904258728,46182371.0,22.0,150442,875.0,23.0,8.0
104.39404821395874,49024984.0,22.0,150174,891.0,23.0,8.0
101.76729106903076,48987647.0,22.0,150254,890.0,23.0,8.0
116.87889218330383,56723327.0,24.0,150594,1064.0,25.0,10.0
101.22715711593628,42912635.0,21.0,150114,773.0,22.0,7.0
101.99803447723389,55967686.0,23.0,150514,1000.0,24.0,9.0
108.3868956565857,58261541.0,24.0,150446,1082.0,25.0,10.0
105.72699928283691,57567227.0,24.0,150302,1066.0,25.0,10.0
107.14063048362732,47562917.0,22.0,150954,874.0,23.0,8.0
107.079350233078,63744340.0,25.0,150038,1187.0,26.0,11.0
106.1099112033844,59288014.0,24.0,150552,1093.0,25.0,10.0
