Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
9.000289916992188,15817032.0,1057.0,91590,8715.0,259.0,8215.0
9.005300760269165,17929371.0,1268.0,91590,10207.0,63.0,10069.0
9.003326416015625,13770617.0,978.0,91420,7855.0,31.0,7781.0
9.008937358856201,17429436.0,1067.0,91490,9177.0,641.0,8100.0
9.000352621078491,13165203.0,802.0,91490,6900.0,484.0,6164.0
9.004506826400757,18295151.0,1301.0,91830,10453.0,45.0,10377.0
9.00393295288086,18261422.0,1292.0,92180,10397.0,61.0,10249.0
9.005953073501587,15013449.0,1012.0,91580,8319.0,223.0,7895.0
9.000426530838013,18179953.0,1268.0,91590,10273.0,129.0,10007.0
9.001013278961182,12863805.0,899.0,91580,7273.0,81.0,7129.0
9.016031265258789,11134625.0,655.0,91490,5720.0,480.0,4798.0
9.006439447402954,17924095.0,1200.0,92040,9895.0,295.0,9307.0
9.008358240127563,18036326.0,1239.0,91830,10111.0,199.0,9783.0
9.0059175491333,14050957.0,861.0,91580,7405.0,517.0,6566.0
9.00973916053772,16246125.0,1116.0,92310,9110.0,182.0,8749.0
9.000463962554932,13751969.0,976.0,92180,7843.0,35.0,7745.0
9.001643896102905,17206202.0,1223.0,91830,9830.0,46.0,9761.0
9.001428842544556,11039533.0,724.0,91830,6042.0,250.0,5633.0
9.011805295944214,12308699.0,857.0,91590,6942.0,86.0,6732.0
9.007572650909424,13954543.0,849.0,91490,7325.0,533.0,6402.0
9.003959894180298,14682723.0,1034.0,92310,8337.0,65.0,8172.0
9.000587224960327,18008077.0,1228.0,91490,10058.0,234.0,9678.0
9.009484767913818,13878219.0,985.0,91660,7918.0,38.0,7826.0
9.003433227539062,16498963.0,1180.0,92310,9454.0,14.0,9415.0
9.008153915405273,15656434.0,981.0,91490,8363.0,515.0,7480.0
9.00549840927124,10791821.0,742.0,91710,6044.0,108.0,5815.0
9.004558324813843,18370110.0,1314.0,92280,10528.0,16.0,10496.0
9.006694555282593,15828477.0,1108.0,91490,8960.0,96.0,8763.0
9.006216287612915,12532950.0,872.0,91710,7061.0,85.0,6835.0
9.002221822738647,15327654.0,1095.0,92040,8779.0,19.0,8740.0
