Time,Diversity
0.0012314319610595703,30
0.001531839370727539,30
0.0037200450897216797,30
0.005779743194580078,30
0.007744550704956055,30
0.009699821472167969,30
0.011656522750854492,29
0.013641119003295898,29
0.015609025955200195,28
0.017599821090698242,29
0.019545793533325195,29
0.021483182907104492,29
0.02338266372680664,28
0.02528071403503418,27
0.027110576629638672,27
0.028909683227539062,28
0.030672550201416016,27
0.03244972229003906,27
0.03417658805847168,27
0.03594398498535156,29
0.03767752647399902,29
0.039403438568115234,29
0.04120063781738281,30
0.04296398162841797,29
0.04473423957824707,30
0.046512603759765625,29
0.04826831817626953,28
0.05002021789550781,28
0.051796674728393555,27
0.053560495376586914,25
0.05533337593078613,26
0.05711030960083008,24
0.05885004997253418,22
0.06062817573547363,21
0.06247115135192871,21
0.06424736976623535,23
0.0660240650177002,23
0.06774520874023438,21
0.06950855255126953,22
0.07127261161804199,22
0.07326912879943848,23
0.07512378692626953,20
0.07700181007385254,15
0.07886028289794922,13
0.08071517944335938,8
0.08263301849365234,9
0.08449625968933105,9
0.08632159233093262,8
0.0881650447845459,5
0.08997941017150879,7
0.0918736457824707,8
0.09397196769714355,11
0.09594130516052246,7
0.09775352478027344,6
0.09960126876831055,6
0.10139226913452148,5
0.10326004028320312,4
0.10506749153137207,3
0.10690188407897949,5
0.1087181568145752,3
0.11059379577636719,7
0.1124262809753418,2
0.1142420768737793,4
0.11606073379516602,3
0.11788344383239746,2
0.1197199821472168,2
0.12155508995056152,2
0.12340021133422852,2
0.12521076202392578,2
0.1270124912261963,3
0.12883734703063965,4
0.13065385818481445,2
0.13245630264282227,3
0.13424205780029297,4
0.13605475425720215,2
0.1378636360168457,1
0.13968563079833984,1
0.1415414810180664,1
0.14336037635803223,3
0.14519238471984863,1
0.14700984954833984,1
0.14881134033203125,0
0.1506061553955078,1
0.1524219512939453,1
0.15423250198364258,2
0.1560378074645996,3
0.15787053108215332,2
0.15968847274780273,1
0.16150975227355957,1
0.16329717636108398,1
0.16511034965515137,1
0.16692543029785156,1
0.16875052452087402,3
0.17054152488708496,2
0.17238712310791016,3
0.17417550086975098,2
0.1760082244873047,2
0.17781829833984375,3
