Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
31.36908197402954,24505002.0,1675.0,34672,1676.0,1676.0,0.0
31.376657247543335,31293759.0,2130.0,34674,2131.0,2131.0,0.0
31.364907026290894,23873075.0,1625.0,34594,1626.0,1626.0,0.0
31.368781805038452,27809555.0,1922.0,34658,1923.0,1923.0,0.0
31.36394739151001,27779855.0,1889.0,34682,1890.0,1890.0,0.0
31.378886938095093,23420672.0,1590.0,34734,1591.0,1591.0,0.0
31.392804622650146,21588246.0,1465.0,34690,1466.0,1466.0,0.0
31.3682701587677,24729645.0,1690.0,34668,1691.0,1691.0,0.0
31.360865592956543,27780609.0,1896.0,34744,1897.0,1897.0,0.0
31.373332738876343,25115698.0,1719.0,34630,1720.0,1720.0,0.0
31.362114191055298,25958284.0,1774.0,34644,1775.0,1775.0,0.0
31.368617057800293,24101950.0,1642.0,34680,1643.0,1643.0,0.0
31.36976909637451,25729633.0,1769.0,34712,1770.0,1770.0,0.0
31.380375862121582,28968615.0,1980.0,34694,1981.0,1981.0,0.0
31.367823600769043,24160865.0,1643.0,34700,1644.0,1644.0,0.0
31.362776041030884,25952352.0,1764.0,34654,1765.0,1765.0,0.0
31.365695476531982,28600294.0,1947.0,34736,1948.0,1948.0,0.0
31.3678297996521,30611669.0,2073.0,34666,2074.0,2074.0,0.0
31.362411499023438,29872132.0,2034.0,34590,2035.0,2035.0,0.0
31.40210485458374,24142280.0,1644.0,34692,1645.0,1645.0,0.0
31.38648796081543,29525286.0,2015.0,34576,2016.0,2016.0,0.0
31.379798650741577,28283457.0,1911.0,34720,1912.0,1912.0,0.0
31.373033046722412,18814505.0,1285.0,34698,1286.0,1286.0,0.0
31.375291347503662,23731176.0,1613.0,34736,1614.0,1614.0,0.0
31.3606276512146,24170717.0,1635.0,34630,1636.0,1636.0,0.0
31.374146461486816,27731496.0,1878.0,34660,1879.0,1879.0,0.0
31.363484621047974,19806438.0,1345.0,34738,1346.0,1346.0,0.0
31.36345362663269,25780740.0,1763.0,34680,1764.0,1764.0,0.0
31.373655557632446,27981074.0,1910.0,34662,1911.0,1911.0,0.0
31.3646240234375,25525750.0,1745.0,34698,1746.0,1746.0,0.0
