Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
225.06034398078918,56704264.0,337.0,8216716,338.0,338.0,0.0
225.77040243148804,67509784.0,412.0,8211680,413.0,413.0,0.0
225.27049732208252,59755883.0,358.0,8225212,359.0,359.0,0.0
225.60549545288086,61449505.0,363.0,8224682,364.0,364.0,0.0
225.32958722114563,70602445.0,435.0,8230664,436.0,436.0,0.0
225.78039526939392,63033126.0,373.0,8218382,374.0,374.0,0.0
225.08290696144104,66406382.0,397.0,8221230,398.0,398.0,0.0
225.04697513580322,64663139.0,385.0,8224422,386.0,386.0,0.0
225.34238505363464,73254993.0,437.0,8189240,438.0,438.0,0.0
225.06578254699707,71625604.0,425.0,8210122,426.0,426.0,0.0
225.22136688232422,65754257.0,393.0,8216092,394.0,394.0,0.0
225.4519021511078,57354724.0,348.0,8223672,349.0,349.0,0.0
225.43214893341064,69371584.0,422.0,8211114,423.0,423.0,0.0
225.66738986968994,61483913.0,367.0,8220432,368.0,368.0,0.0
225.20010137557983,63217838.0,376.0,8225478,377.0,377.0,0.0
225.3493914604187,70092183.0,413.0,8223160,414.0,414.0,0.0
225.45556807518005,64936839.0,384.0,8230902,385.0,385.0,0.0
225.3035340309143,62122580.0,376.0,8218414,377.0,377.0,0.0
225.3986554145813,61979729.0,371.0,8212250,372.0,372.0,0.0
225.23025178909302,65648365.0,391.0,8225074,392.0,392.0,0.0
225.3125183582306,52196810.0,317.0,8224468,318.0,318.0,0.0
225.1890687942505,65180702.0,399.0,8213910,400.0,400.0,0.0
225.54129695892334,82711565.0,507.0,8216492,508.0,508.0,0.0
225.34769320487976,68238415.0,410.0,8210324,411.0,411.0,0.0
225.20352578163147,67347692.0,409.0,8222028,410.0,410.0,0.0
225.08424067497253,73263586.0,442.0,8215742,443.0,443.0,0.0
225.2765953540802,67175124.0,397.0,8226838,398.0,398.0,0.0
225.3632504940033,67559377.0,412.0,8219344,413.0,413.0,0.0
225.04967069625854,67720814.0,404.0,8219176,405.0,405.0,0.0
225.5273139476776,76871576.0,460.0,8206158,461.0,461.0,0.0
