Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
4.001497983932495,34843.0,4142.0,2492,0.0,1699.0
4.000565767288208,39869.0,4795.0,2440,0.0,1501.0
4.000452041625977,58184.0,7237.0,2630,0.0,280.0
4.000176668167114,26013.0,3130.0,2722,0.0,965.0
4.001777172088623,24600.0,2944.0,2594,0.0,1040.0
4.000382661819458,44203.0,5279.0,2502,0.0,1963.0
4.000263452529907,29090.0,3465.0,2576,0.0,1362.0
4.000134229660034,30157.0,3671.0,2518,0.0,781.0
4.000050783157349,35395.0,4241.0,2482,0.0,1459.0
4.000451564788818,56637.0,7067.0,2858,0.0,93.0
4.001845836639404,31128.0,3714.0,2524,0.0,1408.0
4.001604080200195,43866.0,5207.0,2676,0.0,2202.0
4.000088930130005,33789.0,4048.0,2514,0.0,1397.0
4.000126838684082,46464.0,5600.0,2660,0.0,1656.0
4.000157356262207,66166.0,8225.0,2586,0.0,358.0
4.00177788734436,24169.0,2866.0,2604,0.0,1233.0
4.0000598430633545,45854.0,5524.0,2560,0.0,1654.0
4.000410795211792,39109.0,4696.0,2634,0.0,1533.0
4.00050950050354,53127.0,6515.0,2546,0.0,999.0
4.000318288803101,26405.0,3172.0,2564,0.0,1021.0
4.000521898269653,24306.0,2895.0,2666,0.0,1138.0
4.000138759613037,63601.0,7863.0,2626,0.0,689.0
4.000184059143066,43966.0,5356.0,2626,0.0,1110.0
4.000217437744141,67275.0,8362.0,2576,0.0,371.0
4.000133514404297,61012.0,7551.0,2530,0.0,596.0
4.000476121902466,51215.0,6392.0,2786,0.0,71.0
4.00024151802063,44235.0,5309.0,2576,0.0,1755.0
4.000444650650024,38512.0,4580.0,2580,0.0,1864.0
4.0003674030303955,28241.0,3350.0,2514,0.0,1433.0
4.0001606941223145,65093.0,8071.0,2646,0.0,517.0
