Time,Evaluations,Iterations,Objective value
0.004520416259765625,1.0,0.0,76186
0.007082700729370117,1.0,0.0,76532
0.004506587982177734,1.0,0.0,76586
0.004111289978027344,1.0,0.0,76930
0.007716178894042969,1.0,0.0,75688
0.0041387081146240234,1.0,0.0,77182
0.005616903305053711,1.0,0.0,75716
0.0045506954193115234,1.0,0.0,75270
0.0041675567626953125,1.0,0.0,76422
0.0069580078125,1.0,0.0,75756
0.0040874481201171875,1.0,0.0,76284
0.006784200668334961,1.0,0.0,75150
0.006987094879150391,1.0,0.0,75116
0.004525423049926758,1.0,0.0,74914
0.006861209869384766,1.0,0.0,74956
0.006540536880493164,1.0,0.0,75776
0.004185914993286133,1.0,0.0,76116
0.007036447525024414,1.0,0.0,74200
0.007536411285400391,1.0,0.0,75608
0.004296541213989258,1.0,0.0,75114
0.005030155181884766,1.0,0.0,75782
0.006878376007080078,1.0,0.0,76738
0.004129171371459961,1.0,0.0,75108
0.004637718200683594,1.0,0.0,74452
0.004292488098144531,1.0,0.0,75528
0.0042877197265625,1.0,0.0,76638
0.004484653472900391,1.0,0.0,74728
0.006811618804931641,1.0,0.0,76752
0.005181550979614258,1.0,0.0,74338
0.004950761795043945,1.0,0.0,75140
