Time,Objective value
0.049144744873046875,3826
0.049292802810668945,3826
0.07884836196899414,3750
0.10508322715759277,3750
0.13397789001464844,3750
0.1689603328704834,3748
0.20625686645507812,3748
0.24828505516052246,3748
0.29857468605041504,3748
0.3380696773529053,3748
0.37587642669677734,3744
0.41513562202453613,3744
0.467470645904541,3744
0.5138180255889893,3744
0.5556349754333496,3744
0.6043195724487305,3744
0.648043155670166,3744
0.6832356452941895,3744
0.7080814838409424,3744
0.7457046508789062,3744
0.7874269485473633,3744
0.8383803367614746,3744
0.8793666362762451,3744
0.9256515502929688,3744
0.9661507606506348,3744
1.0088365077972412,3744
1.0521385669708252,3744
1.094374179840088,3744
1.144670009613037,3744
1.185361623764038,3744
1.225175142288208,3744
1.2588212490081787,3744
1.2830305099487305,3744
1.3071718215942383,3744
1.3321945667266846,3744
1.3543508052825928,3744
1.381901741027832,3744
1.4046406745910645,3744
1.434027910232544,3744
1.4624247550964355,3744
1.484529733657837,3744
1.5076313018798828,3744
1.5275700092315674,3744
1.547849416732788,3744
1.572479009628296,3744
1.5978906154632568,3744
1.6207432746887207,3744
1.6526658535003662,3744
1.6772630214691162,3744
1.7009608745574951,3744
1.7217557430267334,3744
1.7505755424499512,3744
1.774836778640747,3744
1.7960760593414307,3744
1.824202299118042,3744
1.8504574298858643,3744
1.8740460872650146,3744
1.9020512104034424,3744
1.9283783435821533,3744
1.9533610343933105,3744
1.9775822162628174,3744
2.0028984546661377,3744
2.0256595611572266,3744
2.0542290210723877,3744
2.0773844718933105,3744
2.1049392223358154,3744
2.1303343772888184,3744
2.155386447906494,3744
2.1794850826263428,3744
2.2106218338012695,3744
2.2422547340393066,3744
2.265989065170288,3744
2.298201084136963,3744
2.325195074081421,3744
2.354044198989868,3744
2.377713441848755,3744
2.407074451446533,3744
2.44728684425354,3744
2.4961156845092773,3744
2.552605152130127,3744
2.598904848098755,3744
2.6349008083343506,3744
2.672037363052368,3744
2.706737995147705,3744
2.7531707286834717,3744
2.7925944328308105,3744
2.8315529823303223,3744
2.873296022415161,3744
2.9138681888580322,3744
2.9563472270965576,3744
2.992049217224121,3744
3.032599449157715,3744
3.0760350227355957,3744
3.121476411819458,3744
3.1648192405700684,3744
3.205641031265259,3744
3.2535626888275146,3744
3.297846794128418,3744
3.340332269668579,3744
3.3852646350860596,3744
3.433682441711426,3744
3.472980499267578,3744
3.510326862335205,3744
3.555819272994995,3744
3.60135817527771,3744
3.64359450340271,3744
3.682781457901001,3744
3.7201895713806152,3744
3.761190414428711,3744
3.8047754764556885,3744
3.8497366905212402,3744
3.9043655395507812,3744
3.950273275375366,3744
3.991574764251709,3744
4.035876512527466,3744
4.078646421432495,3744
4.115141153335571,3744
4.15211033821106,3744
4.19799542427063,3744
4.249891519546509,3744
4.294548749923706,3744
4.333426237106323,3744
4.3830320835113525,3744
4.432793855667114,3744
4.474505424499512,3744
4.510371685028076,3744
4.560062408447266,3744
4.611572980880737,3744
4.6507933139801025,3744
4.674225807189941,3744
4.709214448928833,3744
4.74760627746582,3744
4.791705369949341,3744
4.831034898757935,3744
4.870986700057983,3744
4.907736301422119,3744
4.959984064102173,3744
5.006240606307983,3744
5.050445795059204,3744
5.088517665863037,3744
5.132415056228638,3744
5.182581901550293,3744
5.22525954246521,3744
5.265745401382446,3744
5.304880380630493,3744
5.34384560585022,3744
5.379539966583252,3744
5.4242939949035645,3744
5.4581358432769775,3744
5.4798338413238525,3744
5.507496118545532,3744
5.529525995254517,3744
5.553236484527588,3744
5.579489469528198,3744
5.6049535274505615,3744
5.62965202331543,3744
5.652215957641602,3744
5.674517393112183,3744
5.703825950622559,3744
5.732964515686035,3744
5.758228302001953,3744
5.789612293243408,3744
5.815871715545654,3744
5.839250564575195,3744
5.872557640075684,3744
5.896563291549683,3744
5.9224326610565186,3744
5.952946901321411,3744
5.975104331970215,3744
6.001057386398315,3744
6.027713298797607,3744
6.057044267654419,3744
6.085943222045898,3744
6.112777948379517,3744
6.134769678115845,3744
6.1560447216033936,3744
6.180257320404053,3744
6.206008672714233,3744
6.2294628620147705,3744
6.2548089027404785,3744
6.2549521923065186,3744
