Time,Evaluations,Iterations,Objective value
0.035323143005371094,26018.0,24.0,2722
0.037557363510131836,28289.0,24.0,2734
0.0368647575378418,26657.0,24.0,2738
0.03546142578125,26080.0,24.0,3102
0.03905987739562988,27737.0,24.0,2636
0.0374600887298584,28155.0,24.0,2912
0.03681802749633789,29024.0,24.0,2846
0.03535819053649902,26562.0,24.0,2664
0.06002449989318848,29066.0,24.0,2770
0.036913394927978516,24720.0,24.0,2974
0.037375688552856445,26562.0,24.0,2894
0.04256010055541992,27385.0,24.0,2580
0.03600049018859863,25788.0,24.0,2724
0.0374760627746582,28201.0,24.0,2772
0.05955386161804199,26689.0,24.0,2614
0.037438392639160156,26353.0,24.0,2838
0.06199455261230469,28450.0,24.0,2784
0.03962087631225586,31372.0,24.0,2748
0.03696155548095703,26625.0,24.0,2934
0.06119227409362793,26770.0,24.0,2914
0.03611922264099121,27514.0,24.0,2778
0.03621673583984375,25886.0,24.0,2694
0.03794145584106445,29805.0,24.0,2730
0.03587603569030762,27037.0,24.0,2682
0.038482666015625,30887.0,24.0,2650
0.06126713752746582,26338.0,24.0,2760
0.03651881217956543,27549.0,24.0,2784
0.038121700286865234,28968.0,24.0,2628
0.03751778602600098,28214.0,24.0,2696
0.03786492347717285,28683.0,24.0,2700
