Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
225.74146437644958,75032988.0,463.0,8236710,464.0,464.0,0.0
225.42928409576416,67031953.0,419.0,8218742,420.0,420.0,0.0
225.08005094528198,67924226.0,427.0,8226380,428.0,428.0,0.0
225.18190932273865,70885734.0,440.0,8228174,441.0,441.0,0.0
225.1327245235443,63956143.0,398.0,8216140,399.0,399.0,0.0
225.3054826259613,69292288.0,432.0,8241514,433.0,433.0,0.0
225.3616123199463,64675884.0,411.0,8243948,412.0,412.0,0.0
225.170907497406,70383281.0,431.0,8235020,432.0,432.0,0.0
225.076904296875,63156385.0,407.0,8241618,408.0,408.0,0.0
225.5216932296753,66478638.0,420.0,8228946,421.0,421.0,0.0
225.36100816726685,69155658.0,439.0,8235572,440.0,440.0,0.0
225.40401554107666,66226082.0,410.0,8239872,411.0,411.0,0.0
225.29172039031982,63508564.0,398.0,8224382,399.0,399.0,0.0
225.59505701065063,58039359.0,361.0,8235954,362.0,362.0,0.0
225.3438527584076,64725110.0,407.0,8231194,408.0,408.0,0.0
225.1944100856781,65919850.0,412.0,8226864,413.0,413.0,0.0
225.1167004108429,69866235.0,429.0,8231068,430.0,430.0,0.0
225.35161542892456,66058264.0,419.0,8231936,420.0,420.0,0.0
225.09399485588074,64509960.0,398.0,8242224,399.0,399.0,0.0
225.6155002117157,65328443.0,403.0,8223282,404.0,404.0,0.0
225.03390097618103,76518254.0,475.0,8221498,476.0,476.0,0.0
225.12225103378296,63628102.0,398.0,8230830,399.0,399.0,0.0
225.19253206253052,77434703.0,484.0,8219408,485.0,485.0,0.0
225.48949193954468,62593581.0,390.0,8219848,391.0,391.0,0.0
225.44360303878784,66622593.0,418.0,8233106,419.0,419.0,0.0
225.77254915237427,72405377.0,455.0,8250382,456.0,456.0,0.0
225.0079653263092,67914247.0,418.0,8226794,419.0,419.0,0.0
225.1312301158905,62668992.0,390.0,8237280,391.0,391.0,0.0
225.62594985961914,66259489.0,414.0,8239858,415.0,415.0,0.0
225.46073150634766,74969645.0,466.0,8234748,467.0,467.0,0.0
