Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
10.240231990814209,543008.0,13148.0,168,0.0,4342.0,89410.0
10.240435600280762,100328.0,17933.0,192,0.0,438.0,140202.0
10.240213632583618,113455.0,15428.0,168,0.0,610.0,119606.0
10.240379571914673,112928.0,13050.0,168,0.0,1081.0,101158.0
10.240777969360352,66073.0,17481.0,168,0.0,376.0,137532.0
10.240743398666382,193795.0,15289.0,168,0.0,1599.0,116268.0
10.240404844284058,28872.0,19000.0,188,0.0,155.0,151079.0
10.240269422531128,46342.0,20780.0,188,0.0,180.0,164719.0
10.240465879440308,322795.0,7311.0,168,0.0,2730.0,48778.0
10.240274667739868,1761253.0,18794.0,168,0.0,454.0,61980.0
10.240164995193481,130059.0,15829.0,168,0.0,1060.0,122770.0
10.240297317504883,146863.0,20603.0,168,0.0,1256.0,160638.0
10.240750551223755,408424.0,8889.0,168,0.0,3029.0,58762.0
10.240337133407593,87247.0,21282.0,168,0.0,819.0,167575.0
10.240474462509155,9252.0,22382.0,184,0.0,49.0,178782.0
10.240461587905884,218875.0,15724.0,168,0.0,1491.0,118794.0
10.24045205116272,48647.0,22155.0,168,0.0,287.0,175892.0
10.240289449691772,40333.0,19282.0,168,0.0,326.0,152943.0
10.240205764770508,137038.0,15567.0,168,0.0,780.0,120402.0
10.240242719650269,129511.0,19805.0,168,0.0,1128.0,154503.0
10.24081301689148,75375.0,11965.0,176,0.0,416.0,93406.0
10.240737199783325,280359.0,11732.0,168,0.0,2056.0,85524.0
10.240301847457886,114496.0,21505.0,168,0.0,916.0,168588.0
10.240100622177124,2091.0,18461.0,168,0.0,8.0,147608.0
10.240550994873047,90223.0,15612.0,168,0.0,465.0,122071.0
10.240316152572632,103622.0,15829.0,184,0.0,736.0,123558.0
10.240808010101318,158578.0,20321.0,168,0.0,1039.0,157610.0
10.240106582641602,117731.0,14108.0,168,0.0,867.0,109269.0
10.240183353424072,87079.0,11279.0,168,0.0,757.0,87536.0
10.240478515625,59044.0,22581.0,168,0.0,301.0,178749.0
