Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
226.01768469810486,70064003.0,111.0,8176268,989.0,101.0,686.0
228.01580929756165,74828069.0,119.0,8188170,1061.0,109.0,758.0
226.63973784446716,65834494.0,101.0,8203544,908.0,100.0,652.0
225.40757966041565,58133385.0,95.0,8204650,845.0,85.0,622.0
225.36086082458496,70706004.0,115.0,8184050,1020.0,100.0,750.0
226.681227684021,76115613.0,119.0,8163458,1068.0,116.0,781.0
225.8352358341217,70540719.0,122.0,8157740,1059.0,83.0,796.0
225.15540051460266,70647592.0,112.0,8198858,1002.0,106.0,718.0
225.67130208015442,77804410.0,128.0,8169986,1126.0,102.0,849.0
225.49015593528748,75842465.0,122.0,8171690,1085.0,109.0,796.0
225.54688596725464,85077558.0,133.0,8188772,1199.0,135.0,850.0
226.60837149620056,66819254.0,110.0,8181852,974.0,94.0,715.0
225.2929265499115,71300351.0,119.0,8190224,1051.0,99.0,761.0
225.88568305969238,71731001.0,111.0,8170300,991.0,103.0,723.0
225.057781457901,77507709.0,133.0,8177298,1163.0,99.0,799.0
226.98490285873413,65322823.0,104.0,8199578,929.0,97.0,660.0
226.25858879089355,75875617.0,117.0,8190500,1054.0,118.0,765.0
226.11073660850525,84291062.0,134.0,8183356,1193.0,121.0,870.0
227.21113777160645,68800827.0,110.0,8197198,977.0,97.0,708.0
225.1753695011139,81198086.0,129.0,8181416,1151.0,119.0,829.0
227.58162117004395,66420067.0,101.0,8155154,913.0,105.0,656.0
225.3638505935669,76224522.0,122.0,8171514,1090.0,114.0,789.0
227.71628093719482,67273673.0,110.0,8181146,979.0,99.0,692.0
227.15987825393677,68580247.0,106.0,8174596,952.0,104.0,680.0
226.23089504241943,61777840.0,98.0,8180626,875.0,91.0,646.0
225.40590524673462,71598172.0,117.0,8210760,1029.0,93.0,723.0
227.24208807945251,65788184.0,108.0,8184448,957.0,93.0,700.0
225.36608147621155,84078703.0,143.0,8183652,1261.0,117.0,906.0
225.5372657775879,72819665.0,126.0,8155062,1094.0,86.0,808.0
225.70965600013733,68139818.0,112.0,8194846,994.0,98.0,712.0
