Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
10.248857498168945,20621534.0,345.0,168,8054.0,346.0,331.0
10.250953435897827,20648572.0,354.0,168,8087.0,355.0,340.0
10.252535581588745,20645527.0,349.0,168,8096.0,350.0,335.0
10.261800765991211,15193684.0,263.0,168,5952.0,264.0,249.0
10.268950700759888,20686094.0,344.0,168,8059.0,345.0,330.0
10.251049041748047,11422431.0,202.0,168,4506.0,203.0,188.0
10.270385503768921,20678457.0,352.0,168,8065.0,353.0,338.0
10.250279664993286,20083771.0,342.0,168,7845.0,343.0,328.0
10.242835760116577,14540598.0,248.0,168,5678.0,249.0,234.0
10.242820978164673,20606287.0,351.0,168,8068.0,352.0,337.0
10.284335851669312,13733545.0,237.0,168,5371.0,238.0,223.0
10.264868021011353,16371927.0,280.0,168,6424.0,281.0,266.0
10.25799036026001,14137756.0,242.0,168,5518.0,243.0,228.0
10.251639604568481,11422926.0,201.0,168,4449.0,202.0,187.0
10.25353741645813,19443899.0,332.0,168,7614.0,333.0,318.0
10.245917558670044,20223096.0,343.0,168,7932.0,344.0,329.0
10.288318395614624,17387711.0,298.0,168,6801.0,299.0,284.0
10.250225067138672,15085609.0,260.0,168,5913.0,261.0,246.0
10.265215873718262,20667763.0,345.0,168,8027.0,346.0,331.0
10.264180898666382,16162006.0,275.0,168,6307.0,276.0,261.0
10.27472472190857,11403643.0,201.0,168,4470.0,202.0,187.0
10.247283220291138,16422522.0,282.0,168,6436.0,283.0,268.0
10.257942199707031,20364464.0,343.0,168,7952.0,344.0,329.0
10.251304388046265,20652507.0,351.0,168,8067.0,352.0,337.0
10.245458126068115,20614153.0,352.0,168,8074.0,353.0,338.0
10.247759819030762,16307067.0,279.0,168,6364.0,280.0,265.0
10.269233226776123,20676598.0,348.0,168,8071.0,349.0,334.0
10.293221473693848,16179993.0,281.0,168,6339.0,282.0,267.0
10.26761770248413,20678497.0,352.0,168,8125.0,353.0,338.0
10.24117636680603,20645132.0,348.0,168,8080.0,349.0,334.0
