Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
3.6102311611175537,1914.0,6708.0,21012066,0.0,22.0,172.0
3.610729455947876,15783.0,7618.0,17412076,0.0,284.0,1173.0
3.610109567642212,2345.0,7000.0,18444516,0.0,37.0,233.0
3.6103060245513916,1584.0,7589.0,21171060,0.0,9.0,102.0
3.610489845275879,15176.0,6229.0,19750518,0.0,37.0,267.0
3.6104683876037598,3240.0,7633.0,17658850,0.0,61.0,306.0
3.6105120182037354,3415.0,6017.0,21268530,0.0,56.0,273.0
3.6106786727905273,2791.0,5255.0,22686548,0.0,46.0,261.0
3.6102514266967773,2358.0,5187.0,19825538,0.0,32.0,210.0
3.6101207733154297,7252.0,5500.0,21352780,0.0,1.0,75.0
3.610433340072632,2171.0,7543.0,23288950,0.0,30.0,221.0
3.6105563640594482,6428.0,7760.0,22746044,0.0,111.0,539.0
3.6103389263153076,4804.0,6327.0,23384226,0.0,63.0,334.0
3.6100924015045166,4020.0,7893.0,19395438,0.0,66.0,336.0
3.6102817058563232,2780.0,7935.0,18277890,0.0,48.0,275.0
3.610771894454956,21871.0,7710.0,20778806,0.0,15.0,185.0
3.6100947856903076,4828.0,7714.0,19492334,0.0,80.0,372.0
3.610250234603882,1823.0,4678.0,20371170,0.0,31.0,179.0
3.6105496883392334,2507.0,6169.0,19698842,0.0,43.0,252.0
3.6106042861938477,2177.0,7828.0,23197628,0.0,25.0,199.0
3.6103739738464355,7214.0,7630.0,21441926,0.0,123.0,573.0
3.6102707386016846,3001.0,7696.0,21958358,0.0,36.0,247.0
3.6102962493896484,2194.0,5448.0,23879138,0.0,23.0,193.0
3.6104822158813477,3571.0,6905.0,21150494,0.0,57.0,358.0
3.610089063644409,3328.0,8530.0,23497958,0.0,53.0,292.0
3.6103551387786865,12692.0,5812.0,22594420,0.0,20.0,212.0
3.6102075576782227,16717.0,8428.0,20597900,0.0,35.0,246.0
3.610170364379883,20226.0,6918.0,23236682,0.0,76.0,425.0
3.61039137840271,2693.0,7814.0,19698842,0.0,43.0,284.0
3.6102540493011475,3704.0,7175.0,22724988,0.0,64.0,372.0
