Time,Evaluations,Iterations,Objective value
0.2737150192260742,1.0,0.0,174248
0.2666664123535156,1.0,0.0,173564
0.25902318954467773,1.0,0.0,173042
0.27873969078063965,1.0,0.0,174590
0.31476736068725586,1.0,0.0,174426
0.4199061393737793,1.0,0.0,173244
0.26973795890808105,1.0,0.0,170256
0.2783384323120117,1.0,0.0,173498
0.26322007179260254,1.0,0.0,170852
0.44153356552124023,1.0,0.0,174046
0.2790820598602295,1.0,0.0,172960
0.26157188415527344,1.0,0.0,171114
0.2610664367675781,1.0,0.0,173798
0.27369141578674316,1.0,0.0,172886
0.4389317035675049,1.0,0.0,173864
0.28055429458618164,1.0,0.0,175426
0.4586470127105713,1.0,0.0,173060
0.26952528953552246,1.0,0.0,173776
0.4139280319213867,1.0,0.0,171850
0.2534620761871338,1.0,0.0,172162
0.42209482192993164,1.0,0.0,171810
0.43050646781921387,1.0,0.0,173210
0.27040839195251465,1.0,0.0,172050
0.3369591236114502,1.0,0.0,175030
0.2737143039703369,1.0,0.0,172280
0.30225658416748047,1.0,0.0,173334
0.25694823265075684,1.0,0.0,175200
0.26817798614501953,1.0,0.0,169490
0.2572178840637207,1.0,0.0,174096
0.44219541549682617,1.0,0.0,172680
