Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
104.78589415550232,53093739.0,23.0,154210,981.0,24.0,9.0
107.02752923965454,54959802.0,23.0,154610,992.0,24.0,9.0
104.23763942718506,53602855.0,23.0,154368,980.0,24.0,9.0
105.66019368171692,48987863.0,22.0,154232,896.0,23.0,8.0
103.42422890663147,62801335.0,25.0,154530,1169.0,26.0,11.0
104.29308295249939,57995398.0,24.0,154056,1084.0,25.0,10.0
106.02577567100525,56265971.0,23.0,154674,1011.0,24.0,9.0
102.651113986969,54999615.0,23.0,154532,990.0,24.0,9.0
105.65676975250244,52141197.0,23.0,154648,961.0,24.0,9.0
105.23843026161194,60364512.0,24.0,154294,1119.0,25.0,10.0
109.65146017074585,50512117.0,23.0,154640,954.0,24.0,9.0
107.9069390296936,49097830.0,22.0,154440,901.0,23.0,8.0
109.86513781547546,56537410.0,23.0,154886,1007.0,24.0,9.0
100.99753952026367,53724921.0,23.0,154904,1000.0,24.0,9.0
107.88307762145996,48918821.0,22.0,154404,907.0,23.0,8.0
103.24041843414307,55630598.0,23.0,154666,1022.0,24.0,9.0
100.65547108650208,54597444.0,23.0,154670,1008.0,24.0,9.0
105.60801458358765,58325666.0,24.0,154648,1102.0,25.0,10.0
100.73950552940369,48161117.0,22.0,154586,860.0,23.0,8.0
104.09796500205994,46823362.0,22.0,154142,880.0,23.0,8.0
106.76468110084534,51575029.0,23.0,154330,966.0,24.0,9.0
106.27729105949402,59771591.0,24.0,154434,1097.0,25.0,10.0
106.74017333984375,52894015.0,23.0,154522,973.0,24.0,9.0
108.6386969089508,54436191.0,23.0,154438,985.0,24.0,9.0
108.96928000450134,53672720.0,23.0,154738,987.0,24.0,9.0
100.83298468589783,54202935.0,23.0,154686,995.0,24.0,9.0
109.42017126083374,47692236.0,22.0,154574,874.0,23.0,8.0
109.20236492156982,48149240.0,22.0,154850,877.0,23.0,8.0
103.783864736557,64625789.0,25.0,154262,1175.0,26.0,11.0
106.40584993362427,55301149.0,23.0,154458,997.0,24.0,9.0
