Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
100.23283529281616,104381.0,737.0,154894,0.0,9917.0
100.11981248855591,104476.0,738.0,154790,0.0,9884.0
100.16070771217346,94774.0,660.0,155936,0.0,10166.0
100.15382528305054,99643.0,698.0,154104,0.0,10171.0
100.14102697372437,92324.0,646.0,154724,0.0,9508.0
100.06652784347534,104497.0,734.0,154476,0.0,10417.0
100.17146921157837,98932.0,692.0,153698,0.0,10228.0
100.00652122497559,98742.0,696.0,155454,0.0,9526.0
100.02419948577881,106146.0,746.0,154756,0.0,10530.0
100.0084912776947,98107.0,684.0,156904,0.0,10427.0
100.25128650665283,91295.0,638.0,154288,0.0,9503.0
100.10712051391602,111168.0,779.0,153904,0.0,11328.0
100.1305525302887,91672.0,641.0,154436,0.0,9496.0
100.07494235038757,114153.0,810.0,155778,0.0,10345.0
100.20681047439575,99932.0,703.0,155164,0.0,9820.0
100.10834169387817,89063.0,624.0,154794,0.0,9063.0
100.13240003585815,97810.0,685.0,155212,0.0,10002.0
100.1722240447998,102829.0,721.0,154650,0.0,10413.0
100.00823760032654,107413.0,757.0,154486,0.0,10389.0
100.10083055496216,100107.0,701.0,153596,0.0,10251.0
100.09746170043945,99189.0,694.0,154322,0.0,10229.0
100.08372831344604,92285.0,648.0,153664,0.0,9213.0
100.10343098640442,86599.0,604.0,154212,0.0,9159.0
100.07909798622131,100643.0,713.0,154956,0.0,9251.0
100.12163472175598,98659.0,695.0,153988,0.0,9571.0
100.1807370185852,102314.0,721.0,153824,0.0,9898.0
100.13644886016846,97016.0,677.0,153876,0.0,10232.0
100.07789063453674,97052.0,681.0,154630,0.0,9756.0
100.00411200523376,101334.0,710.0,155182,0.0,10326.0
100.02343654632568,98545.0,689.0,154274,0.0,10225.0
