Time,Evaluations,Iterations,Objective value
0.029584646224975586,50110.0,252.0,3198
0.04716134071350098,50023.0,251.0,3426
0.04179120063781738,50197.0,252.0,3050
0.02826857566833496,50026.0,251.0,3600
0.049271583557128906,50187.0,252.0,3026
0.03177070617675781,50024.0,251.0,3364
0.030633926391601562,50025.0,251.0,3104
0.04642343521118164,50024.0,251.0,3498
0.047364234924316406,50021.0,251.0,2996
0.029032468795776367,50022.0,251.0,3558
0.029318809509277344,50023.0,251.0,3518
0.027935504913330078,50024.0,251.0,2988
0.03251528739929199,50022.0,251.0,3304
0.04940462112426758,50022.0,251.0,2832
0.028138160705566406,50021.0,251.0,4342
0.027934789657592773,50022.0,251.0,3020
0.02785944938659668,50017.0,251.0,3222
0.030592918395996094,50171.0,252.0,3298
0.029089927673339844,50022.0,251.0,3030
0.028616666793823242,50024.0,251.0,3150
0.029173612594604492,50192.0,252.0,3588
0.028749704360961914,50023.0,251.0,3180
0.031790971755981445,50153.0,252.0,3828
0.046251773834228516,50021.0,251.0,3268
0.030776262283325195,50131.0,252.0,2884
0.028332948684692383,50124.0,252.0,3452
0.028678417205810547,50024.0,251.0,3906
0.0462651252746582,50024.0,251.0,3676
0.030725717544555664,50150.0,252.0,3788
0.028778553009033203,50131.0,252.0,3384
