Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
100.03672647476196,41512096.0,670.0,148594,671.0,671.0,0.0
100.0798454284668,58128605.0,951.0,148514,952.0,952.0,0.0
100.04481291770935,59339880.0,964.0,148318,965.0,965.0,0.0
100.0923490524292,50399969.0,825.0,149012,826.0,826.0,0.0
100.02303051948547,60318263.0,987.0,148794,988.0,988.0,0.0
100.03972125053406,59230506.0,948.0,148846,949.0,949.0,0.0
100.00618696212769,45146712.0,738.0,149018,739.0,739.0,0.0
100.03735852241516,45968157.0,739.0,148802,740.0,740.0,0.0
100.09007596969604,49791572.0,809.0,148338,810.0,810.0,0.0
100.14996480941772,59401967.0,956.0,148948,957.0,957.0,0.0
100.21507167816162,52476281.0,856.0,148850,857.0,857.0,0.0
100.07421398162842,46969790.0,757.0,148692,758.0,758.0,0.0
100.00517988204956,55525796.0,891.0,148758,892.0,892.0,0.0
100.06504559516907,52395733.0,852.0,148678,853.0,853.0,0.0
100.0091712474823,43571956.0,720.0,148936,721.0,721.0,0.0
100.04913902282715,43470147.0,702.0,148582,703.0,703.0,0.0
100.03157591819763,50954272.0,828.0,148920,829.0,829.0,0.0
100.09386420249939,49213662.0,783.0,148588,784.0,784.0,0.0
100.22710824012756,44195120.0,719.0,148918,720.0,720.0,0.0
100.0971326828003,47573587.0,771.0,148686,772.0,772.0,0.0
100.0664165019989,48677720.0,794.0,148532,795.0,795.0,0.0
100.04732584953308,46148197.0,745.0,148900,746.0,746.0,0.0
100.16266512870789,56034869.0,909.0,148502,910.0,910.0,0.0
100.08169364929199,49807922.0,802.0,148780,803.0,803.0,0.0
100.03029251098633,50922623.0,814.0,148884,815.0,815.0,0.0
100.06597328186035,43535862.0,710.0,148750,711.0,711.0,0.0
100.0127158164978,49287770.0,794.0,148942,795.0,795.0,0.0
100.06211972236633,60175818.0,978.0,148742,979.0,979.0,0.0
100.12701201438904,49089525.0,793.0,148720,794.0,794.0,0.0
100.00091004371643,48411611.0,791.0,148878,792.0,792.0,0.0
