Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
225.06869888305664,3379368.0,1158.0,8345004,0.0,10040.0,43767.0
225.2151038646698,3334038.0,1130.0,8391412,0.0,9771.0,42300.0
225.1882815361023,3221649.0,1103.0,8372100,0.0,9401.0,41789.0
225.20141983032227,3251697.0,1134.0,8340530,0.0,9709.0,42713.0
225.26781582832336,3059804.0,1085.0,8332014,0.0,9061.0,41295.0
225.00347900390625,2460466.0,878.0,8352606,0.0,6992.0,33321.0
225.05534172058105,3272217.0,1136.0,8312084,0.0,9535.0,42305.0
225.034193277359,2831542.0,986.0,8298432,0.0,8293.0,37820.0
225.02439188957214,3147473.0,1096.0,8347530,0.0,9334.0,41924.0
225.09994268417358,2741543.0,962.0,8298212,0.0,8074.0,36750.0
225.05609226226807,2610028.0,939.0,8405930,0.0,7677.0,35213.0
225.23056435585022,3398615.0,1164.0,8333904,0.0,9930.0,44161.0
225.19795298576355,2694418.0,970.0,8306908,0.0,7887.0,36477.0
225.05989575386047,3253785.0,1105.0,8281396,0.0,9224.0,42075.0
225.0285303592682,2940475.0,1030.0,8311758,0.0,8691.0,38781.0
225.14587688446045,3071437.0,1028.0,8397546,0.0,8878.0,39039.0
225.14343070983887,2865001.0,1007.0,8256916,0.0,8479.0,38808.0
225.17349529266357,3306059.0,1136.0,8302508,0.0,9349.0,42303.0
225.08149576187134,2943178.0,999.0,8351398,0.0,8484.0,38443.0
225.28558778762817,2928993.0,996.0,8304964,0.0,8489.0,38102.0
225.30571699142456,2540282.0,893.0,8359036,0.0,7451.0,33809.0
225.2666654586792,3128256.0,1110.0,8345236,0.0,9181.0,42544.0
225.03401112556458,3443199.0,1158.0,8359436,0.0,10129.0,43732.0
225.12261199951172,2224958.0,860.0,8359148,0.0,6509.0,31918.0
225.03691482543945,2976985.0,1041.0,8349776,0.0,8795.0,39974.0
225.28942608833313,3325537.0,1133.0,8367150,0.0,9737.0,42792.0
225.17454767227173,3222270.0,1105.0,8395372,0.0,9428.0,41668.0
225.22245931625366,3084945.0,1102.0,8327142,0.0,9047.0,41518.0
225.07779741287231,2638676.0,951.0,8297466,0.0,7694.0,35859.0
225.0764398574829,2634387.0,894.0,8351164,0.0,7764.0,34641.0
