Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
10.000346660614014,117946.0,7357.0,168,0.0,218.0
10.000420570373535,142430.0,8874.0,168,0.0,430.0
10.000797033309937,150695.0,9389.0,168,0.0,455.0
10.000349998474121,167654.0,10451.0,168,0.0,422.0
10.000704288482666,160070.0,9961.0,168,0.0,678.0
10.000266075134277,164322.0,10246.0,168,0.0,370.0
10.000478744506836,173339.0,10802.0,168,0.0,491.0
10.000130653381348,118903.0,7408.0,168,0.0,359.0
10.000233173370361,102334.0,6381.0,168,0.0,222.0
10.00128960609436,93997.0,5852.0,168,0.0,349.0
10.000488758087158,125437.0,7819.0,168,0.0,317.0
10.0014009475708,162555.0,10125.0,168,0.0,539.0
10.000966310501099,99347.0,6194.0,168,0.0,227.0
10.000292301177979,171648.0,10695.0,168,0.0,512.0
10.00106406211853,94347.0,5868.0,168,0.0,443.0
10.000398874282837,147147.0,9173.0,168,0.0,363.0
10.00088357925415,173482.0,10819.0,168,0.0,362.0
10.000396013259888,166332.0,10370.0,168,0.0,396.0
10.00032114982605,134358.0,8371.0,168,0.0,406.0
10.000493288040161,140227.0,8743.0,168,0.0,323.0
10.000518321990967,174899.0,10888.0,168,0.0,675.0
10.000879526138306,165991.0,10343.0,168,0.0,487.0
10.000827550888062,175953.0,10977.0,168,0.0,305.0
10.000236749649048,131933.0,8228.0,168,0.0,269.0
10.000416278839111,175145.0,10913.0,168,0.0,521.0
10.000606536865234,175575.0,10950.0,168,0.0,359.0
10.000505685806274,130870.0,8159.0,168,0.0,310.0
10.000648736953735,137362.0,8549.0,168,0.0,562.0
10.001391172409058,158012.0,9850.0,168,0.0,396.0
10.000319004058838,172667.0,10757.0,168,0.0,539.0
