Time,Evaluations,Iterations,Objective value
0.11585879325866699,84285.0,24.0,93200
0.11081266403198242,79282.0,24.0,93500
0.11460041999816895,82395.0,24.0,94010
0.11338090896606445,84126.0,24.0,91900
0.17434167861938477,80966.0,24.0,92610
0.1081085205078125,76585.0,24.0,92350
0.17878222465515137,79702.0,24.0,93700
0.11200547218322754,78850.0,24.0,92250
0.11328387260437012,81870.0,24.0,93820
0.115203857421875,86500.0,24.0,93600
0.11541247367858887,87917.0,24.0,93720
0.1562209129333496,77455.0,24.0,93010
0.11378717422485352,73889.0,24.0,94140
0.1307392120361328,74637.0,24.0,92990
0.1135869026184082,77337.0,24.0,92990
0.11759114265441895,79601.0,24.0,94340
0.19334959983825684,88565.0,24.0,93160
0.1172640323638916,82592.0,24.0,93480
0.19327282905578613,85347.0,24.0,93500
0.1129159927368164,81254.0,24.0,94540
0.1128380298614502,79867.0,24.0,93700
0.11591196060180664,85766.0,24.0,92910
0.15065288543701172,86391.0,24.0,92560
0.18007397651672363,73327.0,24.0,93490
0.1116335391998291,78728.0,24.0,93520
0.11872410774230957,82867.0,24.0,92350
0.11252140998840332,82502.0,24.0,92720
0.1147623062133789,80440.0,24.0,93110
0.11419105529785156,85591.0,24.0,92280
0.11548542976379395,84614.0,24.0,93690
