Time,Evaluations,Iterations,Objective value
0.0904381275177002,50370.0,127.0,159988
0.1932823657989502,50741.0,127.0,160488
0.09086322784423828,50085.0,126.0,160308
0.18840718269348145,50708.0,127.0,160486
0.08922457695007324,50005.0,123.0,159934
0.19090795516967773,50593.0,124.0,159754
0.1450793743133545,50805.0,126.0,160848
0.09056496620178223,50680.0,126.0,160134
0.08971619606018066,50336.0,125.0,160152
0.09006667137145996,50627.0,126.0,160522
0.1865534782409668,50023.0,125.0,160598
0.18934917449951172,50857.0,126.0,161352
0.18652772903442383,50289.0,122.0,160290
0.08958315849304199,50151.0,126.0,160934
0.09175276756286621,50106.0,127.0,159962
0.19019103050231934,50425.0,125.0,160114
0.08979082107543945,50047.0,125.0,160920
0.19105911254882812,50958.0,126.0,160010
0.09088611602783203,50041.0,126.0,161262
0.09106755256652832,50362.0,125.0,160636
0.09379911422729492,50456.0,125.0,160454
0.09047484397888184,50484.0,125.0,160000
0.09050369262695312,50041.0,124.0,160388
0.18918347358703613,50928.0,125.0,159976
0.14903020858764648,50394.0,127.0,160874
0.1789848804473877,50191.0,126.0,161578
0.08971095085144043,50404.0,124.0,159902
0.09407305717468262,50745.0,125.0,160688
0.13985180854797363,50233.0,126.0,160236
0.09014105796813965,50658.0,125.0,161370
