Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
4.840728759765625,5432139.0,4013.0,6594,4014.0,4014.0,0.0
4.840088605880737,4583034.0,3393.0,6594,3394.0,3394.0,0.0
4.840570688247681,6130496.0,4500.0,6594,4501.0,4501.0,0.0
4.840652704238892,4783636.0,3545.0,6594,3546.0,3546.0,0.0
4.840229511260986,4058746.0,3002.0,6594,3003.0,3003.0,0.0
4.840284109115601,5128072.0,3743.0,6594,3744.0,3744.0,0.0
4.840172290802002,6147095.0,4478.0,6594,4479.0,4479.0,0.0
4.840453863143921,6080583.0,4506.0,6594,4507.0,4507.0,0.0
4.840508222579956,5043030.0,3676.0,6594,3677.0,3677.0,0.0
4.840149641036987,6016712.0,4358.0,6594,4359.0,4359.0,0.0
4.840122222900391,6005553.0,4410.0,6594,4411.0,4411.0,0.0
4.841369867324829,5703655.0,4197.0,6594,4198.0,4198.0,0.0
4.8408167362213135,4471476.0,3269.0,6594,3270.0,3270.0,0.0
4.840271234512329,6090389.0,4462.0,6594,4463.0,4463.0,0.0
4.8405163288116455,5342998.0,3941.0,6594,3942.0,3942.0,0.0
4.842235565185547,4699675.0,3465.0,6594,3466.0,3466.0,0.0
4.840085506439209,4322271.0,3153.0,6594,3154.0,3154.0,0.0
4.841588497161865,5154517.0,3743.0,6594,3744.0,3744.0,0.0
4.8402159214019775,5147039.0,3760.0,6594,3761.0,3761.0,0.0
4.840750694274902,6119433.0,4520.0,6594,4521.0,4521.0,0.0
4.841364145278931,6073560.0,4471.0,6594,4472.0,4472.0,0.0
4.840688467025757,5828872.0,4262.0,6594,4263.0,4263.0,0.0
4.840611219406128,4285389.0,3140.0,6594,3141.0,3141.0,0.0
4.8402814865112305,3781646.0,2801.0,6594,2802.0,2802.0,0.0
4.840045690536499,3615915.0,2655.0,6594,2656.0,2656.0,0.0
4.840793609619141,4268230.0,3131.0,6594,3132.0,3132.0,0.0
4.840685129165649,4909786.0,3600.0,6594,3601.0,3601.0,0.0
4.841054439544678,5081958.0,3748.0,6594,3749.0,3749.0,0.0
4.84119725227356,5682125.0,4156.0,6594,4157.0,4157.0,0.0
4.840986728668213,3588433.0,2668.0,6594,2669.0,2669.0,0.0
