Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
100.03801131248474,102021.0,715.0,152284,0.0,10373.0
100.07680797576904,98478.0,692.0,151956,0.0,9774.0
100.08551859855652,99698.0,697.0,151068,0.0,10354.0
100.11409497261047,106481.0,757.0,152278,0.0,9457.0
100.03023624420166,103736.0,736.0,152148,0.0,9400.0
100.08345174789429,92655.0,648.0,152592,0.0,9583.0
100.0529134273529,93885.0,651.0,152486,0.0,10429.0
100.03918743133545,92528.0,642.0,151634,0.0,10224.0
100.0691785812378,101808.0,719.0,153308,0.0,9648.0
100.07029724121094,91727.0,641.0,151848,0.0,9551.0
100.1432888507843,92304.0,645.0,151602,0.0,9616.0
100.10878038406372,94772.0,661.0,151326,0.0,10036.0
100.02613878250122,100991.0,708.0,152380,0.0,10239.0
100.05646133422852,95321.0,665.0,152544,0.0,10073.0
100.03487205505371,89134.0,622.0,152526,0.0,9390.0
100.15974473953247,100710.0,706.0,151252,0.0,10214.0
100.1394317150116,115367.0,813.0,151848,0.0,11175.0
100.22434973716736,99649.0,694.0,151796,0.0,10689.0
100.06917572021484,96118.0,671.0,152192,0.0,10102.0
100.23143815994263,98843.0,689.0,152162,0.0,10523.0
100.01978302001953,98156.0,692.0,151636,0.0,9452.0
100.00272512435913,101475.0,712.0,151532,0.0,10211.0
100.00460910797119,97422.0,682.0,150714,0.0,9998.0
100.23331785202026,94172.0,664.0,152022,0.0,9052.0
100.03741073608398,94528.0,658.0,152142,0.0,10176.0
100.16934442520142,94148.0,664.0,150908,0.0,9028.0
100.07306623458862,95680.0,665.0,154820,0.0,10432.0
100.10852146148682,102779.0,719.0,150876,0.0,10619.0
100.1536226272583,97208.0,679.0,151734,0.0,10168.0
100.27453231811523,98412.0,690.0,152354,0.0,9964.0
