Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
40.96351337432861,32904307.0,1588.0,48820,1589.0,1589.0,0.0
40.96054553985596,36286850.0,1750.0,48912,1751.0,1751.0,0.0
40.997349977493286,28922944.0,1393.0,48902,1394.0,1394.0,0.0
40.977619647979736,36200709.0,1734.0,48800,1735.0,1735.0,0.0
40.96836447715759,33418878.0,1600.0,48882,1601.0,1601.0,0.0
40.96180582046509,36271693.0,1743.0,48822,1744.0,1744.0,0.0
40.983806133270264,35753256.0,1731.0,48834,1732.0,1732.0,0.0
40.96757626533508,36304732.0,1745.0,48778,1746.0,1746.0,0.0
40.96416473388672,32353302.0,1555.0,48920,1556.0,1556.0,0.0
40.98269295692444,32493302.0,1571.0,48818,1572.0,1572.0,0.0
40.97997260093689,30530689.0,1463.0,48906,1464.0,1464.0,0.0
40.97533082962036,35703628.0,1713.0,48808,1714.0,1714.0,0.0
40.9654746055603,29066558.0,1393.0,48768,1394.0,1394.0,0.0
40.97938656806946,28031506.0,1331.0,48922,1332.0,1332.0,0.0
40.973841428756714,27893087.0,1336.0,48846,1337.0,1337.0,0.0
40.96481251716614,25285028.0,1220.0,48936,1221.0,1221.0,0.0
40.9749858379364,26880650.0,1296.0,48870,1297.0,1297.0,0.0
40.98526215553284,31899506.0,1529.0,48850,1530.0,1530.0,0.0
40.99615931510925,29226787.0,1417.0,48770,1418.0,1418.0,0.0
40.98524832725525,29944706.0,1435.0,48752,1436.0,1436.0,0.0
40.97108435630798,26386449.0,1277.0,48872,1278.0,1278.0,0.0
40.974594593048096,28591743.0,1375.0,48768,1376.0,1376.0,0.0
40.965258836746216,32654458.0,1566.0,48828,1567.0,1567.0,0.0
40.97507095336914,36181791.0,1752.0,48822,1753.0,1753.0,0.0
40.96628928184509,36256759.0,1751.0,48884,1752.0,1752.0,0.0
40.97140979766846,26723597.0,1271.0,48840,1272.0,1272.0,0.0
40.96107077598572,26551103.0,1271.0,48832,1272.0,1272.0,0.0
40.969563007354736,36056013.0,1734.0,48706,1735.0,1735.0,0.0
40.96026659011841,24025826.0,1156.0,48834,1157.0,1157.0,0.0
41.00246047973633,25570709.0,1236.0,48858,1237.0,1237.0,0.0
