Time,Objective value
0.027367591857910156,3128
0.027506351470947266,3128
0.03934907913208008,2712
0.05430769920349121,2712
0.0684354305267334,2712
0.08369636535644531,2712
0.1000068187713623,2594
0.11277937889099121,2578
0.12457084655761719,2578
0.1371443271636963,2578
0.15132594108581543,2578
0.16530203819274902,2578
0.1789557933807373,2578
0.19693326950073242,2578
0.22059035301208496,2578
0.24241948127746582,2530
0.26799750328063965,2530
0.28954076766967773,2530
0.31210875511169434,2530
0.33484840393066406,2530
0.35896801948547363,2516
0.3750159740447998,2484
0.38706064224243164,2484
0.3982968330383301,2460
0.41247010231018066,2460
0.42436647415161133,2460
0.4361755847930908,2460
0.4508347511291504,2460
0.4621763229370117,2460
0.47672152519226074,2460
0.48995375633239746,2460
0.5043184757232666,2460
0.5171449184417725,2460
0.5286352634429932,2460
0.5434548854827881,2460
0.5570952892303467,2460
0.570059061050415,2460
0.5817039012908936,2460
0.5964105129241943,2460
0.6084721088409424,2460
0.6214745044708252,2460
0.6347072124481201,2460
0.649885892868042,2460
0.6652498245239258,2460
0.6781792640686035,2460
0.6938490867614746,2460
0.7067468166351318,2460
0.7203543186187744,2460
0.7339119911193848,2460
0.747849702835083,2460
0.7598557472229004,2460
0.771552562713623,2460
0.7857952117919922,2460
0.7985002994537354,2460
0.8138613700866699,2460
0.8262894153594971,2460
0.8389618396759033,2460
0.8566603660583496,2460
0.8697662353515625,2460
0.8818674087524414,2460
0.8922038078308105,2460
0.9046511650085449,2460
0.9172186851501465,2460
0.9301891326904297,2460
0.9428508281707764,2460
0.9564774036407471,2460
0.9676516056060791,2460
0.9818668365478516,2460
0.9970400333404541,2460
1.0098559856414795,2460
1.0235021114349365,2460
1.0384173393249512,2460
1.049713373184204,2460
1.0619547367095947,2460
1.0729904174804688,2460
1.0867266654968262,2460
1.1014447212219238,2460
1.1131350994110107,2460
1.1250605583190918,2460
1.140575647354126,2432
1.1550912857055664,2432
1.1683409214019775,2432
1.179412603378296,2432
1.1913468837738037,2432
1.2054965496063232,2432
1.2199790477752686,2432
1.2349269390106201,2432
1.249009609222412,2392
1.2620320320129395,2392
1.2758722305297852,2392
1.2906239032745361,2392
1.3059301376342773,2392
1.3213050365447998,2392
1.3338682651519775,2392
1.34914231300354,2392
1.3633110523223877,2392
1.3765833377838135,2392
1.3902313709259033,2392
1.405500888824463,2392
1.4202523231506348,2392
1.4354498386383057,2392
1.4495551586151123,2392
1.4657142162322998,2392
1.4802539348602295,2392
1.4920845031738281,2392
1.5055651664733887,2392
1.519834280014038,2392
1.5328495502471924,2392
1.5460329055786133,2392
1.560180902481079,2392
1.5713744163513184,2392
1.5852925777435303,2392
1.5977778434753418,2392
1.6100356578826904,2392
1.6219000816345215,2392
1.6339056491851807,2392
1.6458489894866943,2392
1.659637451171875,2392
1.6724162101745605,2392
1.6834511756896973,2392
1.694244384765625,2392
1.7067878246307373,2392
1.7185416221618652,2392
1.7287888526916504,2392
1.7385926246643066,2392
1.750169038772583,2392
1.7610981464385986,2392
1.771092414855957,2392
1.7837302684783936,2392
1.7941415309906006,2392
1.8049497604370117,2392
1.8149042129516602,2392
1.8274383544921875,2392
1.8384692668914795,2392
1.849299669265747,2392
1.8605289459228516,2392
1.8707275390625,2392
1.8833942413330078,2392
1.895758867263794,2392
1.9097797870635986,2392
1.9210021495819092,2392
1.9361371994018555,2392
1.9472131729125977,2392
1.9575774669647217,2392
1.968851089477539,2392
1.9810478687286377,2392
1.9926772117614746,2392
2.006815195083618,2392
2.0218544006347656,2392
2.032911539077759,2392
2.046118974685669,2392
2.059926748275757,2392
2.0737125873565674,2392
2.0889687538146973,2392
2.1067469120025635,2392
2.1205313205718994,2392
2.135472536087036,2392
2.155303955078125,2392
2.172626256942749,2392
2.2022924423217773,2392
2.2224173545837402,2392
2.244580030441284,2392
2.263336181640625,2392
2.2850069999694824,2392
2.304245710372925,2392
2.323035717010498,2392
2.3445398807525635,2392
2.373403310775757,2392
2.396005392074585,2392
2.420142412185669,2392
2.4449217319488525,2392
2.471446990966797,2392
2.4915921688079834,2392
2.5098276138305664,2392
2.533130168914795,2392
