Time,Evaluations,Iterations,Objective value
0.00421905517578125,1.0,0.0,368
0.004241228103637695,1.0,0.0,356
0.00434422492980957,1.0,0.0,404
0.004843950271606445,1.0,0.0,352
0.005397796630859375,1.0,0.0,372
0.006803989410400391,1.0,0.0,332
0.004407405853271484,1.0,0.0,388
0.00683283805847168,1.0,0.0,352
0.0069730281829833984,1.0,0.0,328
0.0043239593505859375,1.0,0.0,392
0.004584550857543945,1.0,0.0,412
0.004221200942993164,1.0,0.0,324
0.0045757293701171875,1.0,0.0,344
0.004786014556884766,1.0,0.0,352
0.004369974136352539,1.0,0.0,372
0.0042574405670166016,1.0,0.0,416
0.0043141841888427734,1.0,0.0,364
0.00430750846862793,1.0,0.0,360
0.005303382873535156,1.0,0.0,336
0.006869316101074219,1.0,0.0,376
0.004332780838012695,1.0,0.0,360
0.004441022872924805,1.0,0.0,376
0.005327463150024414,1.0,0.0,392
0.005976676940917969,1.0,0.0,356
0.007038116455078125,1.0,0.0,336
0.008221149444580078,1.0,0.0,380
0.006959199905395508,1.0,0.0,348
0.006520748138427734,1.0,0.0,344
0.004377126693725586,1.0,0.0,308
0.005921602249145508,1.0,0.0,364
