Time,Evaluations,Iterations,Objective value
9.766742706298828,1250025.0,24.0,49767132
8.741308450698853,1250025.0,24.0,49361914
11.556955814361572,1250025.0,24.0,49659670
8.346625089645386,1250025.0,24.0,49571386
6.998982667922974,1250025.0,24.0,49179332
8.371132612228394,1250025.0,24.0,49794848
8.886650800704956,1250025.0,24.0,49155926
7.610437393188477,1250025.0,24.0,49482112
9.22352647781372,1250025.0,24.0,49269838
7.043150186538696,1250025.0,24.0,49086832
9.703378677368164,1250025.0,24.0,49168916
10.925044536590576,1250025.0,24.0,49297184
9.380470275878906,1250025.0,24.0,49286210
8.66950535774231,1250025.0,24.0,49630216
9.863220691680908,1250025.0,24.0,49351562
7.072803735733032,1250025.0,24.0,49707618
8.12944507598877,1250025.0,24.0,49677614
9.820390462875366,1250025.0,24.0,49918706
7.025030851364136,1250025.0,24.0,49041110
7.1871325969696045,1250025.0,24.0,49359142
9.252447128295898,1250025.0,24.0,49313404
7.026697874069214,1250025.0,24.0,48675362
8.164335489273071,1250025.0,24.0,49557342
8.803643226623535,1250025.0,24.0,49609386
7.969837427139282,1250025.0,24.0,49231864
7.342503547668457,1250025.0,24.0,50046624
8.800477027893066,1250025.0,24.0,49670820
10.187028408050537,1250025.0,24.0,49657758
9.913183689117432,1250025.0,24.0,49848702
7.025779962539673,1250025.0,24.0,49808094
