Time,Objective value
0.00021529197692871094,58621972
0.0010118484497070312,21455202
0.002049684524536133,20550254
0.0030121803283691406,20100372
0.0040132999420166016,19919678
0.005079507827758789,19864930
0.0060520172119140625,19864930
0.007047176361083984,19721914
0.008092880249023438,19672948
0.009088754653930664,19672948
0.010113716125488281,19672948
0.01105499267578125,19672948
0.012008428573608398,19672948
0.013119935989379883,19618506
0.014089822769165039,19618506
0.015023231506347656,19618506
0.016088485717773438,19618506
0.0170590877532959,19618506
0.018099069595336914,19618506
0.01906585693359375,19618506
0.02002859115600586,19618506
0.021044254302978516,19618506
0.02207016944885254,19618506
0.023041725158691406,19618506
0.024112939834594727,19616694
0.02503204345703125,19616694
0.026111602783203125,19616694
0.027103424072265625,19616694
0.028016328811645508,19616694
0.029037952423095703,19616694
0.03005242347717285,19616694
0.03106999397277832,19616694
0.032108306884765625,19616694
0.03305697441101074,19616694
0.03409624099731445,19616694
0.03512263298034668,19616694
0.03616786003112793,19616694
0.037069082260131836,19616694
0.03814697265625,19616694
0.039133310317993164,19616694
0.04014229774475098,19616694
0.041013240814208984,19616694
0.04204559326171875,19616694
0.04205822944641113,19616694
