Time,Evaluations,Iterations,Objective value
0.5330874919891357,598463.0,24.0,466166152
1.0300178527832031,584794.0,24.0,466096127
0.5284781455993652,592752.0,24.0,465640898
0.7843563556671143,592622.0,24.0,465786153
0.5303671360015869,597648.0,24.0,465979077
0.5334022045135498,589386.0,24.0,466845048
1.051175594329834,588887.0,24.0,466162024
0.5218915939331055,585855.0,24.0,466590015
1.0552644729614258,595787.0,24.0,466196296
0.5252993106842041,589367.0,24.0,465087415
0.8480792045593262,590090.0,24.0,466142337
0.5368022918701172,597992.0,24.0,465669398
0.5299422740936279,595037.0,24.0,466699286
0.5426211357116699,590424.0,24.0,465676016
0.8400540351867676,586922.0,24.0,465732955
1.0281529426574707,590837.0,24.0,466529805
1.0856828689575195,606655.0,24.0,467820744
1.0485789775848389,592917.0,24.0,466794408
0.5327155590057373,600342.0,24.0,466358148
0.5240650177001953,589277.0,24.0,466117496
1.0571308135986328,593305.0,24.0,465849053
0.5263464450836182,589720.0,24.0,466229488
0.5238330364227295,588924.0,24.0,467149418
0.524738073348999,588048.0,24.0,466078577
0.7952187061309814,593342.0,24.0,466206986
0.5276713371276855,590291.0,24.0,465280260
0.7889940738677979,588770.0,24.0,467032937
1.0240352153778076,592031.0,24.0,465977790
0.8473727703094482,601512.0,24.0,464933655
0.5192923545837402,584870.0,24.0,465984619
