Time,Evaluations,Iterations,Objective value
0.847632646560669,1253111.0,24.0,3744
1.1397676467895508,1253267.0,24.0,3744
0.6302895545959473,1253537.0,24.0,3744
0.6368284225463867,1253864.0,24.0,3744
0.6335494518280029,1252903.0,24.0,3744
0.6312127113342285,1253102.0,24.0,3744
0.6309394836425781,1253204.0,24.0,3744
0.6342840194702148,1252465.0,24.0,3744
0.8013262748718262,1253294.0,24.0,3744
0.6313788890838623,1252885.0,24.0,3744
0.6298019886016846,1252984.0,24.0,3744
0.6323733329772949,1252790.0,24.0,3744
0.6289470195770264,1253207.0,24.0,3744
0.632638692855835,1253011.0,24.0,3744
0.917360782623291,1253410.0,24.0,3744
0.6378192901611328,1253417.0,24.0,3744
0.6310226917266846,1252749.0,24.0,3744
1.2539722919464111,1253068.0,24.0,3744
0.6303820610046387,1252815.0,24.0,3744
0.6318371295928955,1253555.0,24.0,3744
0.632011890411377,1253558.0,24.0,3744
0.9760818481445312,1253319.0,24.0,3744
1.1535899639129639,1253650.0,24.0,3744
0.6423802375793457,1252085.0,24.0,3744
1.1440587043762207,1253306.0,24.0,3744
1.2526144981384277,1253556.0,24.0,3744
0.761249303817749,1252820.0,24.0,3744
1.13018798828125,1253121.0,24.0,3744
0.6393206119537354,1253463.0,24.0,3744
0.9544389247894287,1253115.0,24.0,3744
