Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
40.960811138153076,1225897.0,9675.0,49090,0.0,8756.0,78313.0
40.96102786064148,700593.0,22771.0,49468,0.0,3937.0,174320.0
40.96772623062134,1527795.0,5047.0,49414,0.0,11319.0,46818.0
40.96304202079773,1317218.0,4384.0,49414,0.0,9762.0,40142.0
40.96123218536377,484947.0,26468.0,49760,0.0,2092.0,200138.0
40.9639368057251,1374829.0,4775.0,48938,0.0,10258.0,44158.0
40.968868255615234,1448338.0,4602.0,48918,0.0,10664.0,41806.0
40.96981644630432,1725058.0,5776.0,48838,0.0,12887.0,51966.0
40.960428953170776,997999.0,28858.0,49608,0.0,4170.0,206691.0
40.970032691955566,1396567.0,4327.0,49414,0.0,10417.0,38807.0
40.960941791534424,1150549.0,13329.0,49634,0.0,7965.0,104550.0
40.96071457862854,1388986.0,6016.0,49266,0.0,9912.0,49574.0
40.967243909835815,1619118.0,5178.0,49502,0.0,12008.0,46615.0
40.98801875114441,1342122.0,4679.0,49268,0.0,10056.0,42924.0
40.96166443824768,387352.0,32404.0,49914,0.0,1093.0,244539.0
40.96213150024414,1709840.0,5471.0,49092,0.0,12754.0,48302.0
40.96160316467285,1440983.0,5015.0,49506,0.0,10661.0,43475.0
40.96008610725403,746569.0,30268.0,49222,0.0,5556.0,466285.0
40.96077060699463,548630.0,39270.0,49302,0.0,1862.0,296711.0
40.96179986000061,1399312.0,4656.0,49306,0.0,10350.0,43880.0
40.96039843559265,642771.0,27747.0,50114,0.0,3327.0,211703.0
40.96088480949402,949404.0,13575.0,49408,0.0,6219.0,94123.0
40.960604429244995,323167.0,33044.0,50676,0.0,2358.0,521428.0
40.96018052101135,1097126.0,33667.0,50126,0.0,2221.0,239815.0
40.96052122116089,1123477.0,14241.0,48978,0.0,7708.0,111879.0
40.962151765823364,1236472.0,4161.0,49442,0.0,9168.0,35351.0
40.96529984474182,1655793.0,5312.0,49360,0.0,12308.0,48675.0
40.96097660064697,1364669.0,4788.0,49712,0.0,10165.0,46048.0
40.96495771408081,1810145.0,5607.0,49734,0.0,13301.0,50241.0
40.96029591560364,1087967.0,15029.0,50078,0.0,6608.0,112148.0
