Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
100.04682922363281,49189218.0,847.0,150304,848.0,848.0,0.0
100.08145546913147,46523972.0,810.0,149926,811.0,811.0,0.0
100.0881781578064,50552238.0,872.0,150508,873.0,873.0,0.0
100.0028624534607,61994004.0,1058.0,150440,1059.0,1059.0,0.0
100.09933543205261,58006639.0,1010.0,150348,1011.0,1011.0,0.0
100.12190318107605,48786172.0,848.0,150534,849.0,849.0,0.0
100.07749509811401,59664176.0,1034.0,150160,1035.0,1035.0,0.0
100.1567006111145,38169640.0,661.0,150508,662.0,662.0,0.0
100.0648775100708,59676554.0,1035.0,150444,1036.0,1036.0,0.0
100.05313491821289,46834767.0,815.0,150350,816.0,816.0,0.0
100.00302076339722,41258621.0,715.0,150216,716.0,716.0,0.0
100.05139088630676,44123877.0,765.0,150338,766.0,766.0,0.0
100.08747792243958,48743944.0,835.0,150420,836.0,836.0,0.0
100.0558934211731,44914704.0,781.0,150492,782.0,782.0,0.0
100.02316212654114,47948873.0,847.0,150208,848.0,848.0,0.0
100.00091671943665,53856492.0,929.0,150102,930.0,930.0,0.0
100.09965682029724,41953838.0,737.0,150148,738.0,738.0,0.0
100.02288436889648,59900552.0,1051.0,150224,1052.0,1052.0,0.0
100.00343084335327,45870319.0,794.0,150422,795.0,795.0,0.0
100.03380560874939,53553086.0,936.0,150524,937.0,937.0,0.0
100.01138544082642,46519632.0,806.0,150544,807.0,807.0,0.0
100.0857801437378,46777654.0,818.0,150430,819.0,819.0,0.0
100.11904668807983,48566438.0,843.0,150332,844.0,844.0,0.0
100.11312294006348,46876978.0,817.0,150188,818.0,818.0,0.0
100.04813742637634,52878326.0,906.0,150510,907.0,907.0,0.0
100.07621836662292,47283861.0,821.0,150378,822.0,822.0,0.0
100.03569746017456,50213452.0,872.0,149956,873.0,873.0,0.0
100.04194974899292,60113511.0,1042.0,150252,1043.0,1043.0,0.0
100.13005828857422,44793779.0,776.0,150534,777.0,777.0,0.0
100.04294180870056,44724179.0,767.0,150046,768.0,768.0,0.0
