Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
281.9024713039398,94393314.0,18.0,8193012,658.0,19.0,4.0
252.45669531822205,76142843.0,17.0,8208914,497.0,18.0,3.0
266.174355506897,79757841.0,17.0,8231042,512.0,18.0,3.0
275.8890178203583,101071964.0,18.0,8183536,668.0,19.0,4.0
243.25607657432556,83360440.0,17.0,8210416,540.0,18.0,3.0
233.25978660583496,73602567.0,17.0,8202180,504.0,18.0,3.0
276.8722381591797,77180701.0,17.0,8189158,506.0,18.0,3.0
256.7263114452362,77823182.0,17.0,8203130,513.0,18.0,3.0
248.12842345237732,81430353.0,17.0,8221886,522.0,18.0,3.0
257.78043961524963,73973576.0,17.0,8222478,499.0,18.0,3.0
239.46260380744934,75129875.0,17.0,8198872,495.0,18.0,3.0
268.76482009887695,91476480.0,18.0,8176992,647.0,19.0,4.0
230.3324589729309,80371953.0,17.0,8208136,532.0,18.0,3.0
297.69860005378723,107564932.0,18.0,8184780,699.0,19.0,4.0
285.38691687583923,80326422.0,17.0,8201810,511.0,18.0,3.0
227.7285280227661,77642661.0,17.0,8217468,515.0,18.0,3.0
251.74011540412903,74317688.0,17.0,8207232,500.0,18.0,3.0
267.8951654434204,78803358.0,17.0,8210976,501.0,18.0,3.0
239.92936849594116,77273771.0,17.0,8225950,505.0,18.0,3.0
250.86272287368774,77374065.0,17.0,8177790,507.0,18.0,3.0
282.07844138145447,91228243.0,18.0,8203000,633.0,19.0,4.0
229.0204119682312,70700513.0,17.0,8182872,485.0,18.0,3.0
264.2546365261078,77280189.0,17.0,8222886,502.0,18.0,3.0
250.55291986465454,79093330.0,17.0,8199440,528.0,18.0,3.0
250.38466238975525,78584086.0,17.0,8192454,506.0,18.0,3.0
237.46324586868286,74875820.0,17.0,8207234,508.0,18.0,3.0
272.68839979171753,78834992.0,17.0,8200746,504.0,18.0,3.0
253.47744512557983,74374938.0,17.0,8191666,513.0,18.0,3.0
226.89959979057312,74996087.0,17.0,8164646,502.0,18.0,3.0
296.63990688323975,102516457.0,18.0,8178540,687.0,19.0,4.0
