Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
100.0376329421997,60505214.0,1035.0,153182,1036.0,1036.0,0.0
100.02750706672668,37634266.0,644.0,153360,645.0,645.0,0.0
100.05737614631653,45854807.0,783.0,153130,784.0,784.0,0.0
100.07992148399353,48005267.0,807.0,153122,808.0,808.0,0.0
100.08277177810669,47022330.0,808.0,153178,809.0,809.0,0.0
100.10727572441101,53339230.0,914.0,153118,915.0,915.0,0.0
100.04828524589539,46528774.0,799.0,153114,800.0,800.0,0.0
100.07452774047852,38776746.0,658.0,153020,659.0,659.0,0.0
100.06914138793945,47795162.0,815.0,152998,816.0,816.0,0.0
100.17748761177063,44212184.0,757.0,152910,758.0,758.0,0.0
100.0715799331665,45801631.0,777.0,153092,778.0,778.0,0.0
100.02415490150452,52763153.0,912.0,153120,913.0,913.0,0.0
100.02673673629761,45873204.0,781.0,153214,782.0,782.0,0.0
100.08008337020874,47309178.0,813.0,153186,814.0,814.0,0.0
100.06053614616394,48977402.0,841.0,153182,842.0,842.0,0.0
100.07344222068787,46812860.0,805.0,153202,806.0,806.0,0.0
100.14827847480774,47856634.0,816.0,153228,817.0,817.0,0.0
100.05067086219788,52000919.0,893.0,152858,894.0,894.0,0.0
100.01108026504517,46744769.0,806.0,152962,807.0,807.0,0.0
100.02427935600281,47093656.0,805.0,152992,806.0,806.0,0.0
100.08082246780396,45187589.0,762.0,152906,763.0,763.0,0.0
100.07846069335938,45782737.0,782.0,153040,783.0,783.0,0.0
100.02414870262146,60105191.0,1040.0,153034,1041.0,1041.0,0.0
100.02970957756042,54829547.0,944.0,152998,945.0,945.0,0.0
100.10391902923584,46365429.0,807.0,153034,808.0,808.0,0.0
100.08034253120422,49558399.0,848.0,152974,849.0,849.0,0.0
100.05398416519165,51080108.0,880.0,153174,881.0,881.0,0.0
100.07153940200806,45761227.0,778.0,153168,779.0,779.0,0.0
100.02467966079712,52890597.0,918.0,153156,919.0,919.0,0.0
100.06865549087524,50176798.0,859.0,153084,860.0,860.0,0.0
