Time,Evaluations,Iterations,Objective value
1.9271368980407715,1250025.0,24.0,162524
3.518528461456299,1250025.0,24.0,161644
1.9378316402435303,1250025.0,24.0,161860
1.9390778541564941,1250025.0,24.0,161624
2.640226364135742,1250025.0,24.0,162312
3.05440616607666,1250025.0,24.0,162056
2.4656875133514404,1250025.0,24.0,161764
2.1014211177825928,1250025.0,24.0,161972
3.110966682434082,1250025.0,24.0,161782
2.879873037338257,1250025.0,24.0,161616
2.463165283203125,1250025.0,24.0,162004
1.9053664207458496,1250025.0,24.0,162486
1.9377479553222656,1250025.0,24.0,162172
1.9231266975402832,1250025.0,24.0,161484
1.9325201511383057,1250025.0,24.0,161848
1.9228622913360596,1250025.0,24.0,159834
1.921025037765503,1250025.0,24.0,161904
3.564800500869751,1250025.0,24.0,161990
2.9472649097442627,1250025.0,24.0,161902
2.9797537326812744,1250025.0,24.0,161676
2.8508763313293457,1250025.0,24.0,162520
2.2926430702209473,1250025.0,24.0,162070
1.9242372512817383,1250025.0,24.0,161792
2.132131576538086,1250025.0,24.0,161956
1.920600175857544,1250025.0,24.0,162370
2.1947689056396484,1250025.0,24.0,161862
1.9229600429534912,1250025.0,24.0,162128
2.416363477706909,1250025.0,24.0,161218
3.5659279823303223,1250025.0,24.0,161996
1.932145357131958,1250025.0,24.0,161624
