Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
100.05367612838745,51995155.0,800.0,155166,801.0,801.0,0.0
100.02467799186707,45542431.0,699.0,155044,700.0,700.0,0.0
100.03347873687744,44621284.0,684.0,154978,685.0,685.0,0.0
100.09422540664673,49598111.0,761.0,154944,762.0,762.0,0.0
100.04706001281738,39489730.0,609.0,154944,610.0,610.0,0.0
100.02031469345093,47877845.0,740.0,155326,741.0,741.0,0.0
100.02368116378784,51746080.0,801.0,155300,802.0,802.0,0.0
100.09039568901062,44804035.0,688.0,154774,689.0,689.0,0.0
100.02225041389465,42362978.0,654.0,155238,655.0,655.0,0.0
100.10060286521912,48615765.0,752.0,155098,753.0,753.0,0.0
100.07932829856873,48912565.0,753.0,155122,754.0,754.0,0.0
100.07719445228577,47945933.0,736.0,155192,737.0,737.0,0.0
100.15029096603394,51175590.0,786.0,155042,787.0,787.0,0.0
100.17377424240112,51343239.0,794.0,154772,795.0,795.0,0.0
100.16434860229492,44444371.0,689.0,155306,690.0,690.0,0.0
100.08575057983398,45126911.0,696.0,155112,697.0,697.0,0.0
100.00871658325195,51692698.0,806.0,154930,807.0,807.0,0.0
100.07068204879761,53250746.0,825.0,154756,826.0,826.0,0.0
100.09203791618347,45026702.0,694.0,155120,695.0,695.0,0.0
100.12818717956543,55198513.0,843.0,154972,844.0,844.0,0.0
100.0382342338562,51286789.0,803.0,155220,804.0,804.0,0.0
100.0041925907135,55281553.0,855.0,155064,856.0,856.0,0.0
100.10619711875916,51691709.0,805.0,154926,806.0,806.0,0.0
100.03829050064087,42652606.0,651.0,154818,652.0,652.0,0.0
100.0560998916626,40136405.0,622.0,154906,623.0,623.0,0.0
100.1164436340332,50367216.0,776.0,154974,777.0,777.0,0.0
100.13780975341797,51315905.0,785.0,154766,786.0,786.0,0.0
100.16496586799622,43302443.0,668.0,155032,669.0,669.0,0.0
100.05170226097107,54879963.0,838.0,154784,839.0,839.0,0.0
100.0315933227539,42281940.0,656.0,155036,657.0,657.0,0.0
