Time,Evaluations,Iterations,Objective value
0.022400379180908203,46800.0,24.0,3794
0.023240089416503906,47684.0,24.0,3754
0.023650646209716797,49012.0,24.0,3746
0.022330522537231445,47492.0,24.0,3822
0.027184486389160156,48537.0,24.0,3788
0.01995992660522461,41907.0,24.0,3828
0.04619956016540527,57185.0,24.0,3754
0.040169477462768555,50958.0,24.0,3754
0.022243022918701172,48065.0,24.0,3786
0.027385234832763672,43829.0,24.0,3788
0.02911210060119629,53640.0,24.0,3830
0.04044938087463379,51556.0,24.0,3796
0.02575063705444336,57482.0,24.0,3750
0.04503369331359863,57412.0,24.0,3772
0.04470396041870117,56851.0,24.0,3758
0.027875423431396484,49475.0,24.0,3752
0.03054523468017578,52667.0,24.0,3792
0.021760225296020508,48269.0,24.0,3780
0.02651381492614746,55549.0,24.0,3758
0.028688430786132812,58516.0,24.0,3790
0.03442883491516113,43344.0,24.0,3808
0.022713899612426758,49420.0,24.0,3786
0.025875568389892578,57472.0,24.0,3770
0.022664308547973633,49956.0,24.0,3802
0.02578282356262207,52320.0,24.0,3744
0.045140743255615234,52298.0,24.0,3784
0.02288365364074707,51467.0,24.0,3764
0.04694247245788574,59271.0,24.0,3778
0.022123098373413086,49286.0,24.0,3766
0.020946741104125977,42714.0,24.0,3846
