Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
81.09311819076538,86952.0,1202.0,15183815,0.0,9960.0
81.02358412742615,101165.0,1425.0,15112429,0.0,9901.0
81.05550050735474,97017.0,1368.0,15147713,0.0,9401.0
81.05334401130676,102351.0,1433.0,15141495,0.0,10575.0
81.03060674667358,102078.0,1441.0,15162779,0.0,9790.0
81.0508930683136,112163.0,1576.0,15165311,0.0,11235.0
81.07530951499939,100409.0,1416.0,15157294,0.0,9721.0
81.05594062805176,88812.0,1232.0,12490441,0.0,9900.0
81.03632378578186,109096.0,1539.0,15211302,0.0,10536.0
81.00588393211365,99763.0,1407.0,15134348,0.0,9651.0
81.00216865539551,104622.0,1465.0,15133660,0.0,10798.0
81.09991359710693,113708.0,1599.0,15184648,0.0,11308.0
81.06631708145142,82565.0,1153.0,15149841,0.0,8709.0
81.04288697242737,101890.0,1429.0,15164745,0.0,10370.0
81.08745217323303,101084.0,1399.0,15181868,0.0,11484.0
81.01304864883423,108805.0,1524.0,15197183,0.0,11205.0
81.02238655090332,108162.0,1508.0,15124861,0.0,11586.0
81.03842782974243,89794.0,1261.0,15165635,0.0,9026.0
81.01908469200134,119661.0,1694.0,15132097,0.0,11181.0
81.03470277786255,103114.0,1449.0,15181853,0.0,10314.0
81.0521354675293,110794.0,1560.0,15155618,0.0,10890.0
81.01448512077332,124849.0,1772.0,15156566,0.0,11377.0
81.03456568717957,106334.0,1484.0,15163663,0.0,11294.0
81.0331130027771,105056.0,1469.0,15165589,0.0,10976.0
81.02822017669678,102325.0,1434.0,15150024,0.0,10485.0
81.04960608482361,119801.0,1678.0,15104715,0.0,12345.0
81.05214476585388,96878.0,1347.0,15204082,0.0,10606.0
81.00530314445496,109205.0,1524.0,15133273,0.0,11605.0
81.08771538734436,114390.0,1629.0,15124993,0.0,10070.0
81.0630407333374,106629.0,1500.0,15147531,0.0,10565.0
