Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.03222680091858,51992227.0,856.0,150910,857.0,857.0,0.0
100.01415014266968,47454889.0,775.0,150992,776.0,776.0,0.0
100.04939889907837,54840745.0,902.0,150552,903.0,903.0,0.0
100.05896520614624,48282323.0,803.0,150650,804.0,804.0,0.0
100.01813507080078,46089840.0,760.0,150802,761.0,761.0,0.0
100.11521244049072,52648174.0,875.0,150502,876.0,876.0,0.0
100.09554433822632,51627332.0,851.0,150460,852.0,852.0,0.0
100.04649567604065,45338656.0,747.0,150744,748.0,748.0,0.0
100.0124933719635,54305147.0,889.0,150710,890.0,890.0,0.0
100.06666159629822,49990452.0,825.0,150750,826.0,826.0,0.0
100.0439600944519,47780446.0,773.0,150636,774.0,774.0,0.0
100.04124188423157,56762956.0,936.0,150516,937.0,937.0,0.0
100.02455687522888,33734803.0,545.0,150636,546.0,546.0,0.0
100.08128619194031,45974030.0,748.0,150746,749.0,749.0,0.0
100.07537317276001,42248455.0,691.0,150818,692.0,692.0,0.0
100.16537594795227,39959130.0,677.0,150858,678.0,678.0,0.0
100.01771473884583,49027506.0,805.0,150612,806.0,806.0,0.0
100.0511908531189,52826979.0,869.0,150778,870.0,870.0,0.0
100.10100674629211,48875456.0,800.0,150666,801.0,801.0,0.0
100.07379508018494,53932805.0,885.0,150948,886.0,886.0,0.0
100.08208012580872,54249566.0,893.0,150570,894.0,894.0,0.0
100.0402340888977,41734800.0,695.0,150840,696.0,696.0,0.0
100.03971147537231,46071436.0,770.0,150516,771.0,771.0,0.0
100.03056287765503,53262905.0,883.0,150792,884.0,884.0,0.0
100.03724813461304,42828832.0,712.0,150730,713.0,713.0,0.0
100.09266924858093,49551524.0,826.0,150620,827.0,827.0,0.0
100.04925489425659,48241622.0,805.0,150928,806.0,806.0,0.0
100.14164447784424,48015430.0,797.0,150890,798.0,798.0,0.0
100.07965230941772,47285085.0,777.0,150932,778.0,778.0,0.0
100.08011627197266,48856696.0,812.0,150976,813.0,813.0,0.0
