Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
36.0614447593689,116818.0,846.0,7403734,0.0,8402.0
36.04864835739136,108852.0,782.0,7464640,0.0,8628.0
36.024688720703125,95599.0,673.0,7414918,0.0,9327.0
36.01390218734741,113651.0,806.0,7426260,0.0,10355.0
36.016748666763306,107448.0,765.0,7405854,0.0,9400.0
36.02063202857971,123305.0,882.0,7376732,0.0,10281.0
36.046732902526855,83674.0,586.0,7388186,0.0,8538.0
36.018784523010254,116200.0,844.0,7441298,0.0,8040.0
36.04418635368347,128084.0,949.0,7422906,0.0,6484.0
36.02757811546326,74693.0,527.0,7461886,0.0,7109.0
36.02429986000061,104702.0,747.0,7431514,0.0,8958.0
36.03125596046448,97035.0,691.0,7426946,0.0,8459.0
36.066540002822876,110963.0,782.0,7413110,0.0,10739.0
36.031521797180176,116086.0,830.0,7462872,0.0,9718.0
36.053754806518555,106621.0,750.0,7370280,0.0,10493.0
36.04841732978821,94573.0,668.0,7420918,0.0,8941.0
36.05047011375427,82203.0,586.0,7449850,0.0,7067.0
36.00686073303223,92575.0,660.0,7441030,0.0,7967.0
36.05337476730347,101652.0,727.0,7383076,0.0,8468.0
36.02965021133423,127414.0,916.0,7391530,0.0,10038.0
36.028082847595215,112505.0,816.0,7487472,0.0,7929.0
36.02110838890076,109523.0,771.0,7434754,0.0,10707.0
36.00713753700256,120851.0,861.0,7447956,0.0,10515.0
36.03023362159729,108225.0,783.0,7449284,0.0,7873.0
36.058382749557495,101205.0,718.0,7434690,0.0,9173.0
36.009530544281006,121021.0,868.0,7401140,0.0,9789.0
36.03237557411194,122115.0,883.0,7439608,0.0,8963.0
36.06964063644409,90146.0,639.0,7465604,0.0,8226.0
36.01256585121155,115133.0,830.0,7443270,0.0,8765.0
36.01590347290039,86605.0,608.0,7463948,0.0,8653.0
