Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
4.841499328613281,5728630.0,4438.0,6342,4439.0,4439.0,0.0
4.841067790985107,5483770.0,4251.0,6292,4252.0,4252.0,0.0
4.840510606765747,6181016.0,4773.0,6298,4774.0,4774.0,0.0
4.8409264087677,5225570.0,4036.0,6324,4037.0,4037.0,0.0
4.8404927253723145,5322113.0,4120.0,6354,4121.0,4121.0,0.0
4.841046333312988,4395174.0,3355.0,6176,3356.0,3356.0,0.0
4.842316150665283,3626232.0,2786.0,6308,2787.0,2787.0,0.0
4.840134143829346,6184953.0,4765.0,6352,4766.0,4766.0,0.0
4.840733051300049,6216836.0,4759.0,6282,4760.0,4760.0,0.0
4.840898036956787,4706652.0,3648.0,6338,3649.0,3649.0,0.0
4.840730428695679,6213588.0,4791.0,6318,4792.0,4792.0,0.0
4.840630531311035,6261070.0,4829.0,6324,4830.0,4830.0,0.0
4.840900421142578,5511022.0,4245.0,6328,4246.0,4246.0,0.0
4.840047359466553,5580031.0,4325.0,6302,4326.0,4326.0,0.0
4.841046333312988,4697288.0,3644.0,6360,3645.0,3645.0,0.0
4.840321063995361,6117058.0,4742.0,6256,4743.0,4743.0,0.0
4.840217351913452,5598679.0,4321.0,6336,4322.0,4322.0,0.0
4.840693235397339,5486260.0,4262.0,6330,4263.0,4263.0,0.0
4.840596437454224,5872617.0,4521.0,6320,4522.0,4522.0,0.0
4.840364456176758,5804800.0,4500.0,6330,4501.0,4501.0,0.0
4.841050386428833,6148095.0,4741.0,6302,4742.0,4742.0,0.0
4.8405280113220215,4148000.0,3181.0,6328,3182.0,3182.0,0.0
4.840771913528442,3867861.0,2996.0,6328,2997.0,2997.0,0.0
4.840072870254517,5016814.0,3841.0,6336,3842.0,3842.0,0.0
4.840757131576538,5896728.0,4567.0,6324,4568.0,4568.0,0.0
4.840692043304443,6166284.0,4747.0,6190,4748.0,4748.0,0.0
4.840153932571411,4767515.0,3650.0,6304,3651.0,3651.0,0.0
4.840626239776611,4364558.0,3389.0,6298,3390.0,3390.0,0.0
4.8410725593566895,4032271.0,3114.0,6266,3115.0,3115.0,0.0
4.840858459472656,4225189.0,3267.0,6324,3268.0,3268.0,0.0
